# Eelst 		 Emultipole 
     -0.00038908       0.00030789
     -0.00087991      -0.00057514
      0.00003609       0.00021014
     -0.00652968      -0.00147077
     -0.00057371       0.00005728
     -0.00004635       0.00099165
     -0.00116671      -0.00002042
     -0.00436152      -0.00009889
      0.00006351       0.00104438
     -0.00078044      -0.00041045
     -0.00341339       0.00109408
     -0.00062251       0.00005994
     -0.00083090      -0.00019968
     -0.00198142      -0.00062357
      0.00007390       0.00035178
     -0.00011733      -0.00014151
     -0.00652355      -0.00143412
      0.00005455       0.00016042
     -0.00972021       0.00101009
      0.00034852       0.00050023
     -0.00212631       0.00050720
     -0.00052926      -0.00022933
     -0.00167112      -0.00009867
     -0.00074013      -0.00000209
     -0.00207871      -0.00075107
     -0.00012686      -0.00014038
     -0.00105722      -0.00007221
      0.00004377       0.00011144
      0.00018166       0.00029678
     -0.00958995       0.00059326
     -0.00029935       0.00016561
     -0.00827678      -0.00034845
     -0.00226988       0.00055130
     -0.01652782      -0.00326004
     -0.00095449       0.00004473
      0.00017468       0.00018820
     -0.00030463      -0.00025240
     -0.00561734      -0.00127153
     -0.00343483      -0.00036203
     -0.00054150       0.00078711
      0.00005066       0.00037029
      0.00023299       0.00034788
     -0.00010100      -0.00000845
     -0.00013140      -0.00011610
     -0.00664375      -0.00030803
      0.00032549       0.00044152
     -0.00189476       0.00009765
     -0.00013946      -0.00017651
     -0.00415061       0.00068618
     -0.00203113       0.00021981
      0.00009623       0.00019433
     -0.00651819      -0.00068369
     -0.00034031      -0.00010179
     -0.00412951      -0.00069958
      0.00020806       0.00022989
     -0.00012548       0.00048903
     -0.00706877       0.00073532
     -0.00216821      -0.00054708
     -0.00666621      -0.00148702
     -0.00013066       0.00011111
     -0.00009566       0.00001592
     -0.00058200      -0.00040592
     -0.00101063      -0.00055547
     -0.00267838      -0.00124885
      0.00007393       0.00042389
     -0.00432264       0.00112886
     -0.01237442       0.00189184
     -0.00085680       0.00058069
      0.00009187       0.00053575
     -0.00287384       0.00042938
     -0.00024979      -0.00022773
     -0.00012470      -0.00004563
     -0.00210778       0.00149658
     -0.00161252       0.00029486
     -0.00029454      -0.00023432
     -0.00136826      -0.00017250
     -0.00025587      -0.00020838
     -0.00036066      -0.00004006
     -0.00093194      -0.00003645
     -0.00068021       0.00001903
     -0.00501721       0.00116126
     -0.00675827       0.00001547
     -0.00502456      -0.00139798
     -0.00074853      -0.00056575
      0.00000185       0.00012889
     -0.00023834      -0.00004120
     -0.00005359       0.00006425
     -0.00028364       0.00053906
      0.00000959       0.00003491
      0.00009189       0.00062953
     -0.00023734      -0.00014690
      0.00021462       0.00032924
     -0.00002940       0.00004916
     -0.00043881      -0.00016220
     -0.00116984      -0.00067657
     -0.00011098      -0.00008372
     -0.00023308       0.00065873
     -0.00570066       0.00100531
     -0.01073675       0.00164093
     -0.00008410       0.00004091
     -0.00269578      -0.00076634
     -0.00038308      -0.00029053
     -0.00220194      -0.00082886
     -0.00068095      -0.00021285
     -0.00030422       0.00041135
      0.00026821       0.00039232
     -0.00073086      -0.00049910
     -0.00330774      -0.00117706
      0.00012692       0.00036213
      0.00024460       0.00068439
     -0.00043131      -0.00031708
      0.00017483       0.00042624
     -0.00475385      -0.00035801
     -0.00412561       0.00045942
      0.00008681       0.00018926
     -0.00088209      -0.00029310
      0.00004875       0.00016912
     -0.00009906      -0.00000459
      0.00006568       0.00031539
     -0.00030183      -0.00006498
     -0.00053336      -0.00042473
     -0.00309926      -0.00066101
     -0.00112986      -0.00056783
     -0.00042479      -0.00036481
     -0.00209704       0.00057723
     -0.00031721      -0.00012420
     -0.00029596       0.00012029
     -0.00020525      -0.00010570
      0.00011948       0.00014298
     -0.00119447       0.00042681
     -0.01376142      -0.00160129
     -0.00009727      -0.00008178
     -0.00090609       0.00012244
      0.00010845       0.00048807
     -0.00009438      -0.00000617
     -0.00141320       0.00018115
     -0.00188991       0.00123809
     -0.00116760       0.00096596
      0.00013285       0.00029868
     -0.00772763      -0.00188829
     -0.00048640      -0.00035350
     -0.00563844      -0.00139243
     -0.00534823       0.00097538
     -0.00221328      -0.00059242
     -0.01932073      -0.00309574
     -0.00015297       0.00007035
     -0.00331126      -0.00142270
     -0.00121676      -0.00070652
     -0.00071290      -0.00052507
     -0.00084351       0.00014917
     -0.00221225      -0.00072987
     -0.00108287       0.00011041
      0.00006914       0.00026363
     -0.00460165      -0.00086379
     -0.00139448      -0.00082653
     -0.02175820      -0.00349592
     -0.00045204      -0.00036607
      0.00031801       0.00044710
     -0.00051583      -0.00041051
      0.00016267       0.00044237
     -0.00009489       0.00009891
     -0.00267595      -0.00029054
     -0.00242450      -0.00063794
     -0.00552200       0.00055346
     -0.00006627       0.00000087
     -0.00124708      -0.00014829
     -0.00044130      -0.00021563
      0.00031559       0.00044837
     -0.00112270       0.00069486
      0.00005706       0.00055609
     -0.00002761       0.00035320
     -0.00230738      -0.00009755
     -0.00581984       0.00020181
     -0.00006249      -0.00001888
     -0.00010478       0.00003029
      0.00026277       0.00035111
     -0.00093653      -0.00049812
      0.00005064       0.00012004
      0.00001854       0.00005476
     -0.00131963       0.00107104
     -0.00026032       0.00034846
     -0.00018934      -0.00006086
     -0.00261983       0.00069533
     -0.00034368      -0.00030406
     -0.00006723       0.00009701
     -0.00055098      -0.00036687
     -0.00944025      -0.00118485
     -0.00514363       0.00084384
     -0.00332621      -0.00040175
     -0.01088886      -0.00025981
     -0.00037409      -0.00037049
     -0.00462912      -0.00154159
      0.00005626       0.00025862
     -0.00013739       0.00031450
      0.00015612       0.00023248
     -0.00029527      -0.00025853
     -0.00094126      -0.00037651
     -0.00074972       0.00086637
     -0.00035115      -0.00023091
     -0.00183264      -0.00065279
     -0.00013173      -0.00002174
     -0.00008500      -0.00006698
     -0.01497081       0.00279529
     -0.00924620       0.00052960
      0.00018433       0.00040552
     -0.00341063       0.00122819
     -0.00197509       0.00023725
     -0.00167830       0.00111940
      0.00006571       0.00042581
     -0.00048057      -0.00004599
      0.00023491       0.00055312
     -0.00015081      -0.00006387
     -0.00048336      -0.00025639
      0.00028140       0.00064259
     -0.00185122       0.00114286
     -0.00026129      -0.00017516
      0.00006868       0.00020308
      0.00004667       0.00025608
     -0.00078969      -0.00063579
      0.00003401       0.00017243
     -0.00004449       0.00045245
     -0.00066741      -0.00028163
     -0.00612321       0.00021086
     -0.00028193       0.00048494
     -0.00315547       0.00121370
     -0.00020691       0.00019530
     -0.00034161       0.00046031
     -0.01550679      -0.00040159
     -0.00069017       0.00038799
     -0.00404859      -0.00104786
     -0.00358784       0.00012829
     -0.00096755       0.00050222
     -0.00071045      -0.00037537
     -0.00067636       0.00117643
     -0.00698875       0.00030322
     -0.00521391      -0.00119871
     -0.00014330       0.00014021
     -0.00012552       0.00006563
     -0.00478894       0.00004294
     -0.00011011      -0.00008699
     -0.00008481      -0.00010210
     -0.00298513       0.00047560
     -0.00256228       0.00048444
     -0.00005534       0.00000172
     -0.00493253      -0.00010764
     -0.00153491      -0.00076484
     -0.00392251      -0.00102578
     -0.00117226       0.00051128
     -0.00037096      -0.00033742
     -0.00063792       0.00014939
      0.00007130       0.00010130
     -0.00010780       0.00035137
      0.00015146       0.00025400
     -0.00287847       0.00053655
     -0.00512338       0.00027447
     -0.00063742      -0.00056389
     -0.00059379      -0.00041771
     -0.00733216       0.00226660
     -0.00132067      -0.00084365
     -0.00027029       0.00066091
     -0.00197283      -0.00110518
     -0.00299411      -0.00050029
     -0.00370202       0.00010190
     -0.00582009      -0.00131399
     -0.00026506      -0.00023821
      0.00016828       0.00019728
     -0.00122821       0.00011262
     -0.00023723      -0.00018478
     -0.00027395      -0.00028404
     -0.01009827      -0.00115861
     -0.00010264      -0.00011707
     -0.00028456       0.00095989
     -0.00433360      -0.00004322
     -0.00022780       0.00099244
     -0.00564681      -0.00039690
     -0.00041745       0.00089743
     -0.00180132      -0.00078089
     -0.00066816      -0.00038163
     -0.00116840      -0.00069813
     -0.00026422      -0.00024770
     -0.00786121      -0.00168616
     -0.00021673       0.00003889
      0.00000293       0.00028073
     -0.00055576      -0.00036724
     -0.00302936       0.00033779
     -0.00017587      -0.00018092
     -0.00439603       0.00007682
     -0.00686301      -0.00057643
     -0.00024406      -0.00010289
      0.00007725       0.00060348
     -0.00003049       0.00006461
     -0.00002608       0.00006723
     -0.00915432       0.00015755
     -0.00781357       0.00068942
     -0.00022050      -0.00020640
     -0.00010998       0.00025023
     -0.00247371      -0.00033340
     -0.00274019       0.00090960
     -0.00078624      -0.00054942
     -0.00367280       0.00009521
     -0.00160790      -0.00031306
     -0.00665258       0.00013601
      0.00007347       0.00032360
     -0.00001444       0.00002841
      0.00021333       0.00022452
     -0.00003060       0.00016481
     -0.00058283       0.00002315
     -0.00127320       0.00174380
     -0.00250577      -0.00092658
     -0.00849669      -0.00094958
     -0.00077498       0.00016486
     -0.00008190      -0.00007608
     -0.00016484      -0.00016687
     -0.00377085      -0.00133863
     -0.00003497      -0.00001076
     -0.00601140      -0.00105494
     -0.00120722      -0.00029997
     -0.00168160       0.00075472
     -0.00006594       0.00000885
     -0.00463884      -0.00020261
     -0.00021878       0.00005928
     -0.00026022       0.00040910
     -0.00022449      -0.00004284
     -0.00659295      -0.00177094
     -0.00781576       0.00201408
     -0.00035897       0.00028264
     -0.00118613       0.00039604
     -0.00006338       0.00009306
     -0.00241319       0.00058359
     -0.00303392      -0.00004711
     -0.00033830       0.00007792
     -0.00012634      -0.00012806
     -0.00144456       0.00133539
      0.00023861       0.00047081
     -0.00007435      -0.00007097
     -0.00000518       0.00003947
     -0.00286284      -0.00059293
     -0.00416922       0.00059592
     -0.00131831      -0.00014634
     -0.00314413      -0.00035797
     -0.00158454      -0.00082954
     -0.00563478      -0.00057372
     -0.00083369      -0.00016869
     -0.00036086       0.00024277
      0.00008977       0.00011896
     -0.00046311      -0.00039799
     -0.00017948       0.00024677
     -0.00036563      -0.00020833
     -0.00004909      -0.00002813
      0.00000293       0.00027397
     -0.01090461      -0.00115107
     -0.00007145       0.00036872
     -0.00046811      -0.00043016
      0.00023676       0.00036531
     -0.00007584       0.00004286
     -0.00011407      -0.00012995
     -0.00734025       0.00172418
     -0.00407150       0.00079534
     -0.00165979      -0.00022521
      0.00027143       0.00048741
     -0.00262190      -0.00054160
     -0.00185375      -0.00037231
      0.00007778       0.00051465
      0.00025914       0.00039436
     -0.00028616       0.00008198
     -0.00010575      -0.00009824
     -0.00051951      -0.00040220
     -0.00362641      -0.00039456
     -0.00021908       0.00042510
     -0.00026642      -0.00028098
      0.00020119       0.00035154
     -0.00566578       0.00093207
     -0.01480775      -0.00111628
     -0.00579376       0.00067063
     -0.00149579      -0.00030044
     -0.00478563      -0.00103999
     -0.00000583       0.00007691
     -0.00021757      -0.00017483
     -0.00533989      -0.00180468
     -0.00008934       0.00001758
     -0.01029446       0.00117206
