# Eelst 		 Emultipole 
     -0.00207181       0.00114850
     -0.00357482      -0.00018246
     -0.00348361      -0.00055116
     -0.00048278      -0.00001179
     -0.00235696      -0.00043665
     -0.00281391       0.00032944
     -0.00295527      -0.00105112
     -0.00200029       0.00000220
     -0.00730937      -0.00008442
     -0.00030321      -0.00003797
     -0.00068007      -0.00020044
     -0.00315730       0.00080825
     -0.00059354      -0.00049650
     -0.00203517       0.00011244
     -0.00029608       0.00008734
     -0.00060956      -0.00014714
     -0.00039472       0.00052843
     -0.00066208       0.00010267
     -0.00325623      -0.00073451
     -0.00171216       0.00033681
     -0.00011632      -0.00006248
     -0.00006461       0.00030839
     -0.00086099       0.00084470
     -0.00005584       0.00015210
     -0.00299727      -0.00074706
     -0.00097063      -0.00037284
     -0.00005299       0.00005206
     -0.00196748      -0.00038946
     -0.00021829      -0.00009208
     -0.00026812       0.00000706
     -0.00138612       0.00098623
     -0.00173482       0.00029521
     -0.00028208      -0.00017605
     -0.00030311       0.00001863
      0.00012583       0.00026520
     -0.00701927       0.00143804
     -0.00020883      -0.00005089
     -0.00162100       0.00019575
     -0.00439254       0.00136849
     -0.00277407       0.00047243
     -0.00000905       0.00018162
     -0.00024496      -0.00022876
     -0.00092797       0.00012358
     -0.00008999       0.00041391
     -0.00013828      -0.00009596
     -0.00190448      -0.00038646
     -0.00758568      -0.00200917
     -0.00072450       0.00052723
     -0.00244542       0.00069685
     -0.00026438      -0.00000969
     -0.00022476       0.00007945
     -0.00109533      -0.00064421
     -0.00027862      -0.00004933
     -0.00001064       0.00010047
     -0.00509485      -0.00123922
     -0.00087236       0.00064655
     -0.00177707      -0.00078877
     -0.00505358       0.00175372
     -0.00247365      -0.00084652
     -0.00583649       0.00020102
     -0.00100520      -0.00063043
      0.00001575       0.00007750
      0.00000236       0.00007968
     -0.00109582       0.00021464
     -0.00242284       0.00140161
     -0.00058611      -0.00002315
     -0.00317007       0.00047605
     -0.00299367      -0.00063566
     -0.00145723       0.00042135
     -0.01120546       0.00278644
     -0.00123584       0.00028390
     -0.00310883      -0.00019756
     -0.00059672       0.00033731
     -0.00012706      -0.00001572
     -0.00687690       0.00068425
     -0.00107482      -0.00011258
      0.00008653       0.00033531
     -0.00058549      -0.00029377
     -0.00691932       0.00076820
     -0.00147047      -0.00074505
     -0.00058126      -0.00002259
     -0.00154579      -0.00033232
     -0.00132453       0.00125650
     -0.00037420      -0.00029300
     -0.00596224      -0.00150621
     -0.00050867      -0.00035549
     -0.00524403       0.00027996
     -0.00013010       0.00021963
     -0.00000827       0.00022099
     -0.00739338      -0.00068951
     -0.00072709       0.00040200
     -0.00115136       0.00037605
     -0.00173377      -0.00050138
     -0.00010748      -0.00000394
     -0.00032667      -0.00005291
     -0.00000327       0.00008871
     -0.00179452       0.00054989
     -0.00021316      -0.00021430
     -0.00257975      -0.00015678
     -0.00582723      -0.00086163
     -0.00361524       0.00064192
     -0.00106658      -0.00038768
     -0.00349697      -0.00085905
     -0.00018149      -0.00012337
     -0.00043623      -0.00032465
     -0.00422979       0.00073902
     -0.00290402       0.00088927
     -0.01030153       0.00003469
