# Eelst 		 Emultipole 
     -0.00010779       0.00000353
      0.00001173       0.00018161
     -0.00543306       0.00088397
     -0.00671519      -0.00112393
     -0.00917363      -0.00104523
     -0.00082731      -0.00067715
     -0.00557623       0.00007660
     -0.00064184      -0.00039708
     -0.00235640      -0.00151103
     -0.00031030      -0.00017945
     -0.00709047       0.00088835
     -0.00639667      -0.00137839
     -0.00328716       0.00084917
     -0.00171799      -0.00046094
     -0.00688812      -0.00168044
     -0.00070689       0.00046508
     -0.00533604      -0.00048731
     -0.00022887      -0.00017950
      0.00000154       0.00026313
     -0.00028329      -0.00028651
     -0.00901877      -0.00064406
     -0.00234312       0.00013242
     -0.00512100       0.00179720
     -0.00237908      -0.00096173
     -0.00027086      -0.00012635
     -0.00224656       0.00029301
     -0.00069313      -0.00015975
     -0.00365238      -0.00040202
     -0.00178624       0.00052823
     -0.00057702       0.00099949
     -0.00547170       0.00141939
     -0.00003000       0.00028817
     -0.00187879      -0.00005329
     -0.00122690       0.00079082
     -0.00063340      -0.00044845
     -0.00066190      -0.00038670
     -0.00746593      -0.00170319
      0.00016801       0.00023818
     -0.00221823      -0.00053173
      0.00025413       0.00034434
     -0.00024778      -0.00007031
     -0.00332063       0.00028323
     -0.00397104      -0.00057715
     -0.00042394       0.00000943
     -0.00456772       0.00139511
      0.00016108       0.00022293
     -0.00085413      -0.00048101
     -0.00107411      -0.00052520
     -0.00844234      -0.00012150
     -0.00311127       0.00103479
      0.00005952       0.00012419
      0.00033455       0.00047138
     -0.00200486       0.00104670
     -0.00019169      -0.00001037
     -0.00002492       0.00013067
     -0.00144167      -0.00065034
     -0.00072657      -0.00062501
     -0.00000184       0.00004516
     -0.00539944       0.00075001
     -0.00007384      -0.00000284
     -0.00403513      -0.00106588
     -0.00007043       0.00000457
     -0.00714627      -0.00136327
     -0.00018812      -0.00018940
     -0.00300455      -0.00098384
     -0.00032575      -0.00031618
     -0.00025268       0.00001144
     -0.00111749      -0.00000717
     -0.01844414      -0.00010238
     -0.00120034      -0.00036556
     -0.00218400      -0.00140995
      0.00009596       0.00020597
     -0.00043459      -0.00026320
     -0.00002159       0.00006038
     -0.00008981       0.00002984
     -0.00013650      -0.00007306
     -0.00024265       0.00010921
     -0.00015393      -0.00009151
     -0.00005957       0.00010190
     -0.00125207      -0.00018504
     -0.00211092       0.00018720
     -0.00052156      -0.00027828
     -0.00480950       0.00037633
     -0.00630337      -0.00137798
     -0.00037584       0.00021095
     -0.00016537      -0.00012571
      0.00011415       0.00024699
     -0.00021860      -0.00026427
     -0.00435159      -0.00027275
      0.00004326       0.00039500
     -0.00038755      -0.00042985
     -0.00179191      -0.00067731
     -0.00089991      -0.00040526
     -0.00287899      -0.00011564
     -0.00034553       0.00017057
      0.00007447       0.00015992
     -0.00505269       0.00115343
      0.00011178       0.00035194
     -0.00042706      -0.00016564
     -0.00469249       0.00010434
     -0.00071219      -0.00037639
     -0.00107644      -0.00018352
     -0.00046684      -0.00017086
     -0.00154883      -0.00070633
     -0.01062849       0.00093113
     -0.00023653       0.00005027
     -0.00024324      -0.00017986
     -0.00022701      -0.00019860
     -0.00025759       0.00026060
      0.00008389       0.00017201
