# Eelst 		 Emultipole 
     -0.00744665      -0.00333308
      0.00048452       0.00051550
      0.00055583       0.00164590
      0.00018621       0.00046364
     -0.00212162      -0.00140289
     -0.00130919      -0.00093932
     -0.00411444      -0.00206536
      0.00051163       0.00054555
     -0.01172479      -0.00569980
     -0.00054166      -0.00040247
     -0.00134889      -0.00084581
     -0.00568622      -0.00025088
     -0.00301591      -0.00128076
     -0.00553310      -0.00296178
     -0.00353157       0.00042734
     -0.00098643      -0.00065556
     -0.00041802      -0.00027418
     -0.00463748       0.00042135
     -0.00560422      -0.00303672
     -0.00024833      -0.00018080
      0.00046932       0.00052912
     -0.00009787      -0.00003957
     -0.00472708       0.00038025
     -0.00103882       0.00172931
     -0.00140689      -0.00115127
     -0.00069911      -0.00012361
     -0.00109453      -0.00014574
     -0.00388080      -0.00049394
     -0.00629812      -0.00025700
     -0.00174892      -0.00121312
     -0.00202755       0.00009577
     -0.00736582      -0.00125131
     -0.00479205       0.00240039
     -0.01323887       0.00193990
     -0.00129258      -0.00006645
     -0.00490193      -0.00273325
     -0.00031151      -0.00025341
     -0.01071601      -0.00165989
     -0.00317879      -0.00041664
     -0.00190190      -0.00164010
     -0.00241309       0.00303419
      0.00003345       0.00016594
      0.00036959       0.00065674
     -0.00042765      -0.00039703
     -0.00623984      -0.00043501
     -0.00223582       0.00034213
     -0.00221634      -0.00017668
     -0.00027728      -0.00007648
     -0.00371639      -0.00245079
      0.00029193       0.00065891
      0.00042743       0.00052247
     -0.00310668       0.00009581
      0.00039164       0.00061707
     -0.00202426      -0.00174336
     -0.00028920      -0.00020590
      0.00177300       0.00249696
      0.00159490       0.00306718
     -0.00352376      -0.00171312
     -0.00023580       0.00052149
      0.00058973       0.00119218
      0.00051655       0.00055752
     -0.00016550       0.00007984
     -0.00659596       0.00040062
     -0.00073068       0.00038066
     -0.00583432      -0.00343350
     -0.00008765       0.00005878
      0.00017203       0.00021026
      0.00052632       0.00055196
     -0.00266466      -0.00113388
     -0.00279917       0.00311893
     -0.01055920       0.00086303
     -0.00287643       0.00173167
      0.00091626       0.00167874
     -0.00947496      -0.00037872
     -0.00183729       0.00024419
     -0.00113294       0.00038438
     -0.00436838       0.00039632
     -0.01114252      -0.00448200
     -0.00054911      -0.00036662
     -0.00094236      -0.00085970
     -0.00336185      -0.00231678
     -0.00662615       0.00182923
     -0.01501024      -0.00047716
     -0.00396715       0.00170894
     -0.00059578      -0.00049508
     -0.00038821       0.00133530
     -0.00196084      -0.00176697
     -0.00592928      -0.00265213
