# Eelst 		 Emultipole 
     -0.00038142       0.00012705
     -0.00082106      -0.00013238
     -0.00131268       0.00008822
     -0.00677695       0.00044270
     -0.00037241      -0.00026535
     -0.00042057      -0.00014646
     -0.00164758      -0.00027953
     -0.00009879      -0.00004911
     -0.00081442       0.00003583
     -0.00002505       0.00016250
     -0.00054407       0.00016578
     -0.00236809      -0.00017923
     -0.00111370       0.00015296
     -0.00010599       0.00025065
     -0.00038875       0.00029507
     -0.01867842      -0.00085275
     -0.00027459      -0.00016970
     -0.00082726      -0.00012712
     -0.01317082       0.00062600
     -0.00006134      -0.00001780
     -0.00055200      -0.00001927
      0.00001582       0.00006671
     -0.00074441      -0.00037928
     -0.00007866       0.00004916
     -0.00516091       0.00001010
     -0.00284241      -0.00016077
     -0.00006519       0.00000981
     -0.00015024      -0.00000290
     -0.00047705      -0.00014498
     -0.00564102      -0.00038288
     -0.00043391       0.00014888
     -0.00032147      -0.00006837
     -0.00018546      -0.00001323
     -0.00194113      -0.00003830
     -0.00443697      -0.00017539
     -0.00332037      -0.00034445
     -0.00480930      -0.00044576
     -0.00548512       0.00021464
     -0.00628599      -0.00007567
     -0.00015688      -0.00007132
     -0.00021615      -0.00001979
      0.00001560       0.00016854
     -0.00634220      -0.00054137
     -0.00013120       0.00000370
     -0.00080825       0.00005420
     -0.00271730      -0.00039325
     -0.00129993       0.00011692
     -0.00005726       0.00013807
     -0.00160399       0.00009066
     -0.00057684       0.00012128
     -0.00006999       0.00009259
     -0.00084029       0.00003820
     -0.00452998      -0.00033893
     -0.00410498      -0.00027501
      0.00003888       0.00006703
     -0.00041673       0.00019427
     -0.00136254      -0.00020196
     -0.00008379      -0.00003798
     -0.00043387      -0.00007395
     -0.00147697       0.00016763
     -0.00018222       0.00003376
     -0.00068567      -0.00006455
     -0.00033429      -0.00013130
     -0.00270682      -0.00002198
     -0.00139477      -0.00029112
     -0.00041859       0.00013819
     -0.00171751      -0.00015109
     -0.00202535      -0.00041879
     -0.00041407      -0.00001575
     -0.00107471       0.00017434
     -0.00014575      -0.00010052
     -0.00344168      -0.00039633
     -0.00295070      -0.00016912
     -0.00091516       0.00039086
     -0.00031365      -0.00008269
     -0.00503552       0.00015503
     -0.00356923      -0.00024890
     -0.00148614       0.00013783
     -0.00072766       0.00026746
     -0.00145887       0.00046736
     -0.00237413       0.00026901
      0.00004957       0.00016363
     -0.00009010       0.00015951
     -0.01282250       0.00025952
     -0.00103756      -0.00036224
     -0.00320523      -0.00025128
     -0.00936145       0.00086097
     -0.00001650       0.00004150
     -0.00049897      -0.00000149
     -0.00014503      -0.00007553
     -0.00088641      -0.00005452
     -0.00002198       0.00007882
     -0.00027789       0.00009560
     -0.00004086       0.00011209
     -0.00001442       0.00002041
     -0.00075562      -0.00021180
     -0.00004294       0.00006467
     -0.00069798      -0.00000850
     -0.00007403       0.00004689
     -0.00123970       0.00026274
