# Eelst 		 Emultipole 
     -0.00043330      -0.00006466
     -0.00172042       0.00006718
     -0.00019487       0.00005341
     -0.00180751      -0.00000831
     -0.00672522       0.00007455
     -0.00151995      -0.00001654
     -0.00031391      -0.00002878
     -0.00000989      -0.00001543
     -0.00006355       0.00004875
     -0.00320792      -0.00005814
     -0.00001674       0.00004386
     -0.00005456       0.00000292
     -0.00102414      -0.00003219
     -0.00000409      -0.00003826
     -0.00123780      -0.00003990
     -0.00342195       0.00009197
     -0.00584268      -0.00000146
     -0.00032913       0.00002454
     -0.00007192      -0.00001724
     -0.00061009       0.00002906
     -0.00003304      -0.00002790
     -0.00032564      -0.00004944
     -0.00001109       0.00002534
     -0.00004519      -0.00004632
     -0.00086973       0.00002051
     -0.00072039       0.00001097
     -0.00004840       0.00000114
     -0.00216229       0.00002841
     -0.00539157       0.00005988
     -0.00007726       0.00003585
     -0.00329316      -0.00000463
     -0.00005252       0.00003179
     -0.00001254      -0.00003916
     -0.00000115      -0.00002018
     -0.00021502      -0.00004176
     -0.00004424       0.00005131
     -0.00027351       0.00004250
     -0.00003701       0.00002328
     -0.00013306       0.00004230
     -0.00137542       0.00005881
     -0.00004542      -0.00001333
     -0.00118640       0.00008352
     -0.00003989      -0.00004345
     -0.00024296       0.00004940
     -0.00278129       0.00005659
     -0.00004108       0.00004011
     -0.00005150       0.00001345
     -0.00009472       0.00003285
     -0.01114294       0.00003725
     -0.00096499      -0.00006604
     -0.00461354       0.00009906
     -0.00060568      -0.00003078
     -0.00003702       0.00002275
     -0.00002347       0.00002157
     -0.00003873       0.00002120
     -0.00349849       0.00009485
     -0.00020515      -0.00002382
     -0.00031816      -0.00004620
     -0.00003511       0.00004459
     -0.00004942       0.00000831
     -0.00037224      -0.00006277
     -0.00004966      -0.00004279
     -0.00008146      -0.00003417
     -0.00001703       0.00004029
     -0.00625655       0.00006591
     -0.00641270       0.00003710
     -0.00047375       0.00001602
     -0.00669564       0.00010424
     -0.00015029       0.00004054
     -0.00001739      -0.00001768
     -0.00071162      -0.00005791
     -0.00002639      -0.00004510
     -0.00000196      -0.00001237
     -0.00309955       0.00004939
     -0.00143396       0.00000107
     -0.00001612       0.00004007
     -0.00017047       0.00003535
     -0.00001627       0.00003841
     -0.00026620      -0.00001693
     -0.00002644       0.00004732
     -0.00003049       0.00004410
     -0.00519743       0.00008114
     -0.00017184       0.00005098
     -0.00018711      -0.00005910
     -0.00329043      -0.00000657
     -0.00049346       0.00002247
     -0.00001164      -0.00002563
     -0.00008607      -0.00005126
     -0.00002097       0.00003977
     -0.00054161       0.00005837
     -0.00007595      -0.00005066
     -0.00000293      -0.00003111
     -0.00003141       0.00004664
     -0.00248374       0.00007365
     -0.00024008       0.00002557
     -0.00585690       0.00009888
     -0.00095380       0.00004590
     -0.00395327      -0.00007389
     -0.00004531      -0.00000584
     -0.00020778      -0.00005459
     -0.00089224      -0.00005520
