# Eelst 		 Emultipole 
      0.00001757       0.00032601
     -0.00021995      -0.00011914
     -0.00028410      -0.00003007
     -0.00262741       0.00008628
     -0.00050854       0.00026005
     -0.00167435      -0.00059425
     -0.00012003       0.00008548
     -0.00061925      -0.00027032
     -0.00020323      -0.00008097
     -0.00478655       0.00102740
     -0.00056821       0.00015244
     -0.00026422      -0.00016388
     -0.00002170       0.00011158
     -0.01172724       0.00319820
     -0.00471537      -0.00042259
     -0.00257786       0.00056028
     -0.00009011      -0.00015346
     -0.00109490      -0.00005870
     -0.01429936      -0.00155748
     -0.00059020      -0.00043235
     -0.00154332       0.00088412
     -0.00733658       0.00172897
      0.00031655       0.00037097
     -0.00122530      -0.00047248
     -0.00084348       0.00057041
     -0.00092484      -0.00024592
     -0.00138115      -0.00024096
     -0.00165536       0.00134414
     -0.00138141      -0.00063909
     -0.00109970       0.00020738
     -0.00505576      -0.00002652
     -0.00133234      -0.00072706
      0.00071481       0.00193315
     -0.00047176      -0.00043200
     -0.00131469      -0.00084690
     -0.00493463       0.00261768
     -0.00284090      -0.00125879
     -0.00030640       0.00020741
     -0.00086445      -0.00056029
     -0.00046743      -0.00038559
     -0.00078060      -0.00030442
     -0.00016882       0.00004790
      0.00037442       0.00032221
     -0.00072344      -0.00024505
     -0.00107464      -0.00066681
     -0.00042786      -0.00017565
     -0.00805859       0.00002184
      0.00007825       0.00028407
     -0.00470862       0.00008189
     -0.00033329      -0.00026454
     -0.00096460       0.00003723
     -0.00063048       0.00172839
     -0.00282496      -0.00006686
     -0.00114349       0.00014915
     -0.00415498      -0.00004397
      0.00034187       0.00021374
     -0.00077049      -0.00011978
     -0.00125930      -0.00041824
     -0.00322294      -0.00006455
     -0.00056282       0.00003691
     -0.00027764      -0.00021410
     -0.00019871      -0.00016651
     -0.00805991       0.00110846
     -0.00311497      -0.00043766
     -0.00102212      -0.00048068
     -0.00128274      -0.00092587
     -0.00020561       0.00001837
      0.00018275       0.00023023
      0.00014280       0.00033960
     -0.00135065      -0.00039704
      0.00006463       0.00015689
     -0.00008339       0.00009402
     -0.00011593      -0.00004873
     -0.00175524      -0.00013575
      0.00040443       0.00042381
     -0.00302518       0.00054382
      0.00004984       0.00019761
     -0.00053349       0.00110996
     -0.00018511       0.00028949
     -0.00072934      -0.00009780
     -0.00107622       0.00020835
      0.00057037       0.00075696
     -0.00117541      -0.00043158
     -0.00469504      -0.00028160
     -0.00407494      -0.00107572
     -0.01340795       0.00090947
     -0.00676942      -0.00063061
     -0.00112482       0.00005698
     -0.00139787      -0.00003353
     -0.00110516       0.00017680
     -0.00432218       0.00014342
     -0.00081372      -0.00050291
     -0.00171705      -0.00067504
     -0.00384167       0.00003673
     -0.00512735      -0.00008826
     -0.00168189       0.00028715
     -0.00796723      -0.00057890
     -0.00132165       0.00014832
     -0.00173373      -0.00051158
     -0.00525314       0.00031616
     -0.00016416       0.00009357
      0.00004108       0.00013784
     -0.00030349       0.00006957
     -0.00148739      -0.00008211
     -0.00084284      -0.00029978
     -0.00320474       0.00027368
      0.00023015       0.00012130
     -0.00149854      -0.00013562
      0.00011883       0.00039443
      0.00027885       0.00103148
     -0.00315025      -0.00000258
     -0.00012902       0.00014034
      0.00018600       0.00054026
     -0.00419100      -0.00101891
      0.00028557       0.00035257
     -0.00144343      -0.00073326
     -0.00051476      -0.00037290
     -0.00151402       0.00017504
     -0.00062320      -0.00035495
     -0.00306041       0.00027428
     -0.00041709      -0.00027276
     -0.01017915       0.00065332
     -0.00395085      -0.00000693
     -0.00141682      -0.00038264
     -0.00465174      -0.00015502
     -0.00202089      -0.00024394
     -0.00102644      -0.00067185
     -0.00062560      -0.00011860
     -0.00489340      -0.00008778
     -0.00368430      -0.00142262
     -0.00033826      -0.00025812
     -0.00094849       0.00009687
      0.00027065       0.00038474
     -0.00068625       0.00003415
     -0.00112296      -0.00017837
     -0.00051385       0.00020102
      0.00014494       0.00046448
     -0.00402263      -0.00036544
     -0.00019295       0.00012552
     -0.00038062      -0.00022819
     -0.00039708      -0.00014078
     -0.00144045       0.00149537
      0.00107186       0.00099990
     -0.00104527      -0.00026923
     -0.00101088      -0.00013624
     -0.00461892      -0.00086694
     -0.00045093      -0.00025715
     -0.00183753       0.00120012
     -0.01783611       0.00035322
      0.00001278       0.00005812
     -0.00864132       0.00069204
      0.00062988       0.00076919
     -0.00207322      -0.00007331
     -0.00109654      -0.00018739
     -0.00841777       0.00114715
     -0.00102166       0.00023500
     -0.00401587      -0.00115596
     -0.00586507      -0.00160541
     -0.00071309      -0.00044283
