QM Energy	FF Energy
      0.00538134      0.00310363
      -9.438e-05     0.000222671
     -0.00123353     -0.00154714
     -0.00109636    -0.000832774
     -0.00154693    -0.000500416
     0.000437101     -0.00066893
       5.477e-05    -1.75372e-05
    -0.000778812    -0.000938881
     0.000538897     0.000650208
     0.000154765     0.000610198
    -0.000914385     -0.00218968
     -0.00193531     -0.00184885
      0.00449296      0.00319781
    -0.000602478    -0.000526735
    -0.000379811    -0.000336998
     -0.00155181     -0.00131906
     -0.00122423     -0.00180398
     -0.00185528     -0.00179307
     -0.00103282    -0.000977131
      0.00385702      0.00269923
     -0.00150783    -0.000686088
     -0.00124642     -0.00135845
      0.00579626      0.00464953
      0.00209332      0.00155095
     -0.00117716     -0.00105791
      0.00108004      0.00128864
     -4.4611e-05     -0.00074677
     -0.00315852       -0.003426
    -0.000206382     0.000430144
     0.000101051      0.00025334
     -0.00177467     -0.00145853
     -0.00276609     -0.00282715
     -0.00068992     -0.00103047
     -0.00236092      -0.0029118
        0.004393      0.00411353
      0.00125462      0.00475619
    -0.000580122    -0.000464006
     -0.00165636    -0.000754305
    -0.000951341     -0.00105082
     -0.00267229     -0.00291725
      0.00422444      0.00322776
     -0.00231226     -0.00135363
    -0.000529188    -0.000525666
       -0.001121     -0.00145254
     -0.00254938     -0.00290185
    -0.000690135    -0.000779627
      0.00772059       0.0063257
    -0.000776618     -0.00135286
      4.8711e-05      0.00100208
      0.00184457     0.000783333
      0.00517931      0.00687903
     -8.2043e-05     3.06811e-05
     -0.00239522     -0.00277458
     -0.00052757     -0.00077279
     -0.00263523     -0.00278836
     -0.00110971     -0.00156886
     -0.00145845     -0.00150135
      0.00354422       0.0025872
     -0.00068267    -0.000632065
      -0.0048482     -0.00434437
      0.00471135      0.00283164
      0.00191689      0.00245759
     -0.00234297     -0.00215957
     0.000584245     0.000874836
      -0.0010618     -0.00117078
       0.0120562       0.0181924
     -0.00147009     -0.00153387
      6.1769e-05      0.00102773
      0.00394571      0.00462246
    -0.000175029     0.000608687
       0.0045051       0.0037704
     -0.00117879     -0.00145077
     -0.00264739     -0.00292284
      0.00263037      0.00218491
      0.00034609     0.000269074
      0.00338898      0.00385632
    -0.000567961     -0.00059041
     -0.00199492     -0.00234546
      -0.0011072     -0.00122795
      3.1641e-05     0.000781755
      0.00213748      0.00207782
     -0.00201065     -0.00175261
    -0.000391612    -0.000639022
     -0.00128895     -0.00155198
     0.000914814      0.00274548
     -0.00101723      -0.0010011
       0.0102913       0.0109915
