# Eelst 		 Emultipole 
     -0.00044320      -0.00028780
     -0.00085153      -0.00059566
      0.00110975       0.00202536
      0.00010471       0.00033387
     -0.00035975       0.00006177
     -0.00088059      -0.00078742
     -0.00339819       0.00026722
     -0.00892635       0.00305926
     -0.00009095       0.00003857
     -0.00268485      -0.00035020
     -0.00056988      -0.00049298
     -0.00938168      -0.00256710
     -0.00055548       0.00051053
      0.00116890       0.00129541
      0.00004260       0.00028378
     -0.00137999       0.00151984
     -0.00082290      -0.00001598
      0.00000412       0.00020702
     -0.00046114       0.00022430
     -0.00214607       0.00028117
     -0.00062793      -0.00022115
     -0.00494306      -0.00146010
     -0.00033045      -0.00028127
      0.00063599       0.00077537
     -0.00081713      -0.00047606
     -0.00207331      -0.00073936
     -0.00069028      -0.00058809
      0.00019639       0.00029743
     -0.00006898       0.00009472
     -0.00044128      -0.00029507
     -0.00020364       0.00000864
     -0.00052100      -0.00017064
     -0.00004042       0.00026149
     -0.00134944      -0.00056324
     -0.00200586      -0.00124359
     -0.00146952      -0.00062487
     -0.00038165      -0.00010010
     -0.00578261       0.00021654
     -0.00214843      -0.00045289
     -0.00060891      -0.00042306
      0.00012017       0.00039539
     -0.00035570      -0.00020917
     -0.00047250       0.00042228
     -0.00582043       0.00098174
      0.00032166       0.00193349
     -0.00019527      -0.00002430
     -0.00043447      -0.00037103
     -0.00594199      -0.00184823
     -0.00021460       0.00098342
     -0.00005583       0.00013104
     -0.00429109       0.00028477
     -0.00010579       0.00055134
      0.00022117       0.00039466
     -0.00017033       0.00002050
     -0.00038229      -0.00023891
      0.00021975       0.00036995
      0.00030126       0.00044866
     -0.00047884      -0.00028806
     -0.00034728       0.00021084
      0.00016855       0.00021159
     -0.00045388      -0.00025612
      0.00020181       0.00033643
      0.00008646       0.00016312
     -0.00671606      -0.00169223
      0.00002263       0.00010670
     -0.00327586       0.00116149
     -0.00015008       0.00035068
     -0.00389499       0.00328204
     -0.00198097      -0.00084303
      0.00033507       0.00046492
     -0.00062909       0.00039154
     -0.00023067      -0.00010346
     -0.00660468       0.00289731
     -0.00720778      -0.00047296
     -0.00291581      -0.00044218
     -0.00416810      -0.00029307
     -0.00071869       0.00004558
     -0.00284844      -0.00051974
     -0.00350672      -0.00037763
      0.00017162       0.00023220
     -0.00042877      -0.00030538
     -0.00011504      -0.00006380
     -0.00000191       0.00004439
     -0.00208848      -0.00016566
      0.00013168       0.00179403
     -0.00043200      -0.00025665
     -0.00420886      -0.00229927
      0.00061080       0.00074084
      0.00014097       0.00020820
     -0.00029494       0.00035420
     -0.00427569       0.00137350
     -0.00193531      -0.00050990
     -0.00620043      -0.00027056
      0.00006194       0.00159641
     -0.00196320      -0.00049693
     -0.00226094      -0.00148647
     -0.00651362       0.00109887
     -0.00089768      -0.00068450
     -0.00127187      -0.00094642
      0.00037941       0.00099305
     -0.00119398      -0.00095182
     -0.00029000      -0.00017874
     -0.00203177      -0.00079591
     -0.00465449       0.00001995
     -0.00354901      -0.00173227
      0.00013273       0.00026129
     -0.00025683      -0.00016436
     -0.00379596      -0.00003303
     -0.00023215      -0.00001027
     -0.00428976       0.00010520
     -0.00387236      -0.00099673
     -0.00000652       0.00009148
     -0.01027884      -0.00207290
     -0.00018161       0.00022947
     -0.00078928      -0.00004815
      0.00000137       0.00010256
     -0.00133911      -0.00038611
      0.00025734       0.00045258
     -0.00014776       0.00010588
     -0.00219390       0.00096276
      0.00001191       0.00010296
     -0.00442374       0.00476738
     -0.00496982       0.00021199
     -0.01084539       0.00411968
     -0.00092988      -0.00052330
     -0.00534069       0.00012656
     -0.00061498      -0.00049853
     -0.00079345      -0.00042300
     -0.00784950      -0.00159422
     -0.00640838      -0.00236544
     -0.00061087      -0.00028304
     -0.00094724      -0.00060423
     -0.00032259      -0.00024475
     -0.00179701      -0.00015521
     -0.00029840       0.00007803
     -0.00252769      -0.00149992
     -0.00064245      -0.00021109
     -0.00064208       0.00048451
     -0.00299211       0.00114464
     -0.00192901      -0.00110827
     -0.00139916      -0.00055407
     -0.00025827      -0.00011833
      0.00073460       0.00080879
     -0.00531588       0.00047483
     -0.00129527      -0.00029166
     -0.00106279      -0.00061872
     -0.00357144      -0.00051000
     -0.00857110      -0.00249485
     -0.00638863      -0.00005194
     -0.00326161      -0.00090398
     -0.00188820      -0.00088671
     -0.00130536       0.00022037
     -0.00044681      -0.00041095
     -0.00121179       0.00018831
      0.00022443       0.00036827
     -0.00007059       0.00001606
     -0.00085798      -0.00053587
      0.00016899       0.00040075
     -0.00147133      -0.00013699
     -0.00008534       0.00031354
     -0.00033143      -0.00023336
     -0.00095621      -0.00042855
     -0.00117526       0.00124835
     -0.00063554      -0.00047100
      0.00007376       0.00033764
     -0.00493233       0.00037851
      0.00034660       0.00083202
     -0.00291965      -0.00061528
     -0.00789698      -0.00146020
     -0.00094723       0.00072583
      0.00004592       0.00042489
     -0.00040384       0.00050018
     -0.00348330      -0.00103835
     -0.00787987       0.00013970
      0.00044350       0.00048566
     -0.00112102      -0.00051500
     -0.00042806       0.00076761
      0.00047635       0.00056666
      0.00087108       0.00104462
     -0.00015670      -0.00012763
      0.00005516       0.00015670
      0.00006483       0.00013685
     -0.00435174      -0.00059039
      0.00033697       0.00125143
     -0.00002375       0.00039081
     -0.00046360       0.00002680
     -0.01555619      -0.00106039
     -0.00090142       0.00033855
     -0.00794920      -0.00223012
     -0.00099191      -0.00024058
     -0.00610576      -0.00048890
     -0.00056382       0.00111111
      0.00007492       0.00012872
     -0.00815255       0.00230312
     -0.00007110       0.00046271
     -0.00633957      -0.00085751
     -0.00065899      -0.00020562
     -0.00055009      -0.00031709
      0.00035324       0.00050083
     -0.00071345      -0.00065822
     -0.00029550      -0.00021599
     -0.00244628      -0.00107256
     -0.00213019      -0.00010433
     -0.00222114       0.00049349
     -0.00095618       0.00000644
     -0.00125059       0.00091956
     -0.00019282       0.00087856
     -0.00073815       0.00039343
     -0.00510987      -0.00109874
     -0.00025482      -0.00002845
     -0.00151225      -0.00090405
     -0.00109193      -0.00046644
     -0.00173247       0.00172069
     -0.00524112       0.00010801
     -0.00240861      -0.00132556
      0.00068970       0.00090620
     -0.00255536      -0.00125994
      0.00010783       0.00186360
     -0.00040037       0.00005676
     -0.00059094       0.00000704
     -0.00185726      -0.00040607
     -0.00148403      -0.00083408
     -0.00080166      -0.00064045
     -0.00065428      -0.00034381
     -0.00129099       0.00011047
     -0.00559316      -0.00214459
     -0.00155745      -0.00083463
     -0.00138206      -0.00010714
     -0.01429283      -0.00154229
      0.00001478       0.00021387
     -0.01984314       0.00023843
     -0.00008372       0.00017773
     -0.00089934      -0.00008738
     -0.00014540       0.00019976
     -0.00118138      -0.00057901
      0.00003171       0.00012617
      0.00107734       0.00131545
     -0.00100461      -0.00033289
     -0.00116742      -0.00034950
     -0.00736729       0.00088205
     -0.00042033      -0.00036771
     -0.00054239      -0.00011375
     -0.00329469      -0.00072346
      0.00049625       0.00063014
     -0.00068279       0.00152757
     -0.00352910       0.00036048
      0.00071613       0.00095372
     -0.00028014       0.00067971
     -0.00008076       0.00035633
     -0.00029052      -0.00021831
     -0.00279765       0.00081950
     -0.00040334      -0.00032995
     -0.02583105       0.00533601
     -0.00208514      -0.00133860
     -0.00039388       0.00012359
     -0.00038469      -0.00031927
     -0.00401362      -0.00089929
     -0.00067165      -0.00054501
     -0.00042581       0.00036161
     -0.00180047       0.00020533
     -0.01468052       0.00172080
     -0.00077441       0.00060163
     -0.00107723      -0.00067187
     -0.00118577      -0.00095043
     -0.00028852      -0.00013963
     -0.00221528       0.00102605
     -0.00053883       0.00012490
     -0.00193778      -0.00014275
      0.00034195       0.00224395
     -0.00832066      -0.00182936
      0.00006313       0.00034200
     -0.00021968       0.00000271
      0.00016804       0.00030358
     -0.01475799      -0.00048929
     -0.00099517      -0.00024440
      0.00015236       0.00029018
     -0.00066953      -0.00003886
     -0.00192645       0.00001234
     -0.00019436      -0.00012934
     -0.00198646      -0.00138300
     -0.00203996       0.00118709
      0.00037999       0.00065288
     -0.00072803      -0.00034998
