# Eelst 		 Emultipole 
     -0.00069672      -0.00024939
     -0.00028415       0.00003805
     -0.00040434       0.00003924
     -0.00174412       0.00014132
     -0.00284767       0.00005154
     -0.00057349      -0.00010703
     -0.00015572       0.00008767
     -0.00010184      -0.00003245
     -0.00049206      -0.00023474
     -0.00235395      -0.00043063
     -0.00000409       0.00002417
     -0.00030372      -0.00019968
     -0.00342000      -0.00064395
     -0.00392167       0.00078079
     -0.00329278       0.00034673
      0.00010346       0.00015382
     -0.00001308       0.00003325
     -0.00090878       0.00015881
     -0.00648335      -0.00000698
     -0.00154136      -0.00034375
     -0.00249546       0.00004297
      0.00000212       0.00004115
     -0.00756749      -0.00039750
     -0.00007383       0.00001703
     -0.00006116      -0.00004139
     -0.00219482       0.00004610
     -0.00003015      -0.00000669
     -0.00190271       0.00053810
     -0.00171578       0.00019658
     -0.00039516      -0.00014700
      0.00007172       0.00011110
      0.00002100       0.00020683
     -0.00009271      -0.00004700
      0.00001137       0.00008064
     -0.00007166       0.00011946
     -0.00006430       0.00017877
     -0.00048339      -0.00007600
      0.00005469       0.00012584
     -0.00769175       0.00021542
     -0.00060332       0.00004465
      0.00010141       0.00019741
     -0.00719701      -0.00007821
     -0.00024514       0.00020329
     -0.00026865      -0.00018917
     -0.00146075      -0.00028747
      0.00001838       0.00005211
     -0.00014878      -0.00013251
     -0.01312493      -0.00112544
     -0.00015944      -0.00011978
     -0.00149879      -0.00010015
     -0.00040147       0.00034384
     -0.00078836      -0.00013534
     -0.00076099      -0.00011644
     -0.00048978      -0.00015228
     -0.00112653      -0.00025944
     -0.00013375      -0.00012205
     -0.00243413      -0.00009947
     -0.00570819       0.00058736
     -0.00310003      -0.00013909
     -0.00004315       0.00000890
     -0.00008140       0.00006323
      0.00000856       0.00005250
     -0.00006906       0.00008869
     -0.00732232      -0.00124632
     -0.00308296       0.00023229
     -0.00277103       0.00005272
     -0.00182422      -0.00023316
     -0.00044315      -0.00015254
     -0.00037133       0.00014269
     -0.00067694       0.00027340
     -0.00013416      -0.00005640
     -0.00030716      -0.00001105
     -0.00501933      -0.00018419
     -0.00010681      -0.00008354
     -0.01107337       0.00039491
     -0.00157045       0.00011769
     -0.00021340      -0.00004455
     -0.00023621       0.00003205
     -0.00230966      -0.00022644
     -0.00021841       0.00028097
     -0.00443819       0.00064437
     -0.00017552       0.00000925
     -0.00285630      -0.00045558
     -0.00302918      -0.00034108
     -0.00089781      -0.00027625
     -0.00315207      -0.00041646
     -0.00065748       0.00028390
     -0.00006318      -0.00005813
     -0.00347284      -0.00057134
     -0.00056705      -0.00028458
     -0.00004973       0.00019666
     -0.00744185       0.00013534
     -0.00002103       0.00001167
     -0.02002253      -0.00080546
     -0.00014032      -0.00008981
      0.00004714       0.00010685
     -0.00061912       0.00041624
     -0.00045121       0.00016703
     -0.00014603      -0.00012231
     -0.00768122      -0.00026181
     -0.00885641      -0.00026579
      0.00001212       0.00012968
     -0.00083796      -0.00034987
     -0.00025172       0.00011392
     -0.00013991      -0.00012829
     -0.00023693       0.00018310
     -0.00011204      -0.00010662
     -0.00074376      -0.00000134
     -0.00021324      -0.00016314
     -0.00678264      -0.00072590
     -0.00013533      -0.00011754
     -0.00058029       0.00020493
     -0.00058385      -0.00008485
     -0.00054237      -0.00023728
     -0.01014596       0.00106477
     -0.00085058       0.00008981
     -0.00001011       0.00007725
     -0.00233157       0.00075154
     -0.00058570      -0.00025400
      0.00007630       0.00010994
     -0.00011019      -0.00012672
     -0.00039728      -0.00013653
     -0.00371834      -0.00036848
     -0.00436980      -0.00121443
     -0.00136961      -0.00038862
     -0.00001017       0.00015327
     -0.00010390       0.00008991
     -0.00004273      -0.00000354
      0.00000255       0.00019030
     -0.00005330       0.00016139
     -0.00249082       0.00053458
     -0.00005580      -0.00004775
     -0.00077883       0.00027327
     -0.00012802      -0.00005421
     -0.00073320      -0.00024603
     -0.00056573      -0.00028215
     -0.00013284      -0.00009625
     -0.00135679      -0.00018203
     -0.01160044      -0.00022985
     -0.00471047       0.00064181
     -0.00069575      -0.00012823
     -0.00011377      -0.00005959
     -0.00020784      -0.00007880
     -0.00033413       0.00036541
     -0.00012076      -0.00011312
      0.00007867       0.00029424
     -0.00130434       0.00070950
     -0.00257271      -0.00024512
     -0.00222837      -0.00009105
     -0.00034712      -0.00009596
     -0.00040992       0.00027218
     -0.00011109      -0.00007033
     -0.00123518      -0.00028836
     -0.00005485      -0.00000669
     -0.00005075       0.00024628
     -0.00113835       0.00011436
     -0.00302634       0.00025760
     -0.00119808       0.00039348
     -0.00000542       0.00005179
     -0.00530297       0.00033669
     -0.00486695       0.00000128
     -0.00013205      -0.00003500
     -0.00016227       0.00015412
     -0.00034935      -0.00019059
     -0.00010771      -0.00001931
     -0.00120598       0.00028891
     -0.00053548      -0.00022003
     -0.00079269      -0.00005118
     -0.00115954      -0.00022803
     -0.00092628      -0.00019346
     -0.00029099       0.00004937
     -0.00018355      -0.00017003
     -0.00481917      -0.00052229
     -0.00073823       0.00021286
     -0.00858252      -0.00079006
     -0.00459554      -0.00066465
     -0.00019713      -0.00014002
     -0.00006193      -0.00003928
     -0.00155803       0.00007597
     -0.00015778      -0.00006376
      0.00002724       0.00012874
     -0.00034048      -0.00025498
     -0.00236753      -0.00012445
     -0.00202682       0.00022923
     -0.00099277       0.00043547
     -0.00206332       0.00046427
     -0.00434685       0.00066059
     -0.01059188       0.00086954
     -0.00072442       0.00024887
     -0.00028665      -0.00013018
     -0.00022521      -0.00003696
     -0.00447690      -0.00035935
     -0.00152834      -0.00021182
     -0.00081695      -0.00012033
     -0.00053022       0.00016953
     -0.00029862      -0.00021465
     -0.00019358      -0.00000801
     -0.00158177       0.00033697
      0.00004628       0.00013810
     -0.00024437      -0.00006900
     -0.00267905       0.00036329
     -0.00005288      -0.00001659
     -0.00354237       0.00084875
