# Eelst 		 Emultipole 
     -0.00475974       0.00078881
     -0.01411130      -0.00022255
      0.00029731       0.00179545
     -0.00560822       0.00034650
     -0.00180400      -0.00072046
     -0.01001066      -0.00264920
     -0.00094856      -0.00080731
     -0.00178690      -0.00064200
     -0.00765582      -0.00124839
     -0.00230164       0.00019616
     -0.00044449      -0.00015849
     -0.00396063      -0.00056479
     -0.01229937      -0.00229267
     -0.00019839       0.00132792
      0.00050225       0.00054106
     -0.00411932      -0.00200934
     -0.00073967      -0.00046392
     -0.00183807       0.00071992
     -0.00381008       0.00024107
     -0.00689199      -0.00064555
      0.00076074       0.00124304
     -0.00243459       0.00036599
     -0.01811538      -0.00545363
     -0.00060209      -0.00048784
     -0.00210136       0.00065669
     -0.01920138       0.00553164
     -0.01103715       0.00240032
     -0.00640725      -0.00089335
     -0.00773813      -0.00134123
     -0.00153997      -0.00066666
      0.00015665       0.00039634
     -0.00229296      -0.00112726
     -0.00067409       0.00011911
      0.00020550       0.00023577
     -0.00013073       0.00002920
     -0.01615256       0.00278838
     -0.00554854      -0.00000656
     -0.00069946      -0.00058305
     -0.00699582      -0.00085900
     -0.00668692      -0.00321230
      0.00058355       0.00097047
     -0.00044854      -0.00035101
      0.00012930       0.00044790
     -0.00005982       0.00015554
     -0.00080158      -0.00047583
     -0.00102797      -0.00077138
     -0.00044892      -0.00041042
     -0.00764363      -0.00145758
     -0.00327323       0.00400613
     -0.02071418       0.00189197
     -0.00235445      -0.00090310
     -0.00567053      -0.00057317
     -0.00364383      -0.00089175
     -0.00343101      -0.00082175
     -0.01002084       0.00117313
     -0.00047246       0.00206006
     -0.00312777      -0.00096628
     -0.00079079      -0.00065269
     -0.00076341      -0.00062723
     -0.00118865       0.00003193
     -0.00680833      -0.00160226
     -0.00354818      -0.00020990
     -0.00147850      -0.00034890
     -0.00004914       0.00203991
     -0.00179361       0.00111363
     -0.00035633       0.00003441
     -0.00230621       0.00027730
      0.00160175       0.00222696
     -0.00104994      -0.00087123
     -0.00077087      -0.00051605
      0.00015951       0.00061448
     -0.00555048      -0.00015784
     -0.00051124      -0.00010749
     -0.00009145      -0.00000772
     -0.00160826      -0.00036552
     -0.00267697      -0.00152348
     -0.00023421       0.00027966
     -0.00184346      -0.00041763
     -0.00196932      -0.00052328
      0.00007546       0.00006333
     -0.00182949      -0.00151603
     -0.00187004       0.00019662
     -0.00158918      -0.00074306
     -0.00944297      -0.00193048
     -0.00065771       0.00014017
     -0.00010857       0.00075176
     -0.01341657       0.00260761
     -0.00087257      -0.00056452
     -0.00082887      -0.00069080
     -0.00009022       0.00075208
     -0.00348860      -0.00097555
     -0.00470404      -0.00004101
     -0.00039065      -0.00028394
     -0.00181851      -0.00160591
      0.00081587       0.00099396
     -0.00983413      -0.00104212
     -0.00053257      -0.00039058
     -0.00390566      -0.00008556
     -0.00238429      -0.00069468
     -0.00043428      -0.00027912
     -0.00041559       0.00177485
      0.00040169       0.00040670
     -0.00246500       0.00177107
     -0.00034560       0.00058605
     -0.00089654      -0.00008782
     -0.00864124      -0.00335172
     -0.00132003      -0.00039527
      0.00110252       0.00133931
     -0.00013825       0.00045792
