# Eelst 		 Emultipole 
     -0.00230288       0.00041358
      0.00003701       0.00012383
     -0.00425952       0.00001079
     -0.00005423       0.00000970
     -0.00011441       0.00004641
     -0.00203943       0.00066667
     -0.00029114      -0.00013721
     -0.00090125      -0.00012479
     -0.00031548      -0.00011652
     -0.00028130      -0.00005919
     -0.00009087       0.00047435
     -0.00016373      -0.00000408
     -0.00230923      -0.00045936
     -0.00129718      -0.00000091
     -0.00109507      -0.00038194
     -0.00042367      -0.00001956
     -0.00146089       0.00007120
     -0.00005654       0.00015810
     -0.00429972      -0.00037073
      0.00006845       0.00014513
     -0.00085697      -0.00006342
     -0.00137552      -0.00030407
     -0.00062472       0.00004558
     -0.00372713       0.00066188
     -0.00886632       0.00104117
     -0.00073831       0.00003731
     -0.00029861      -0.00000559
     -0.00058124      -0.00031014
     -0.00025455       0.00000633
     -0.00053944       0.00000948
     -0.00099359      -0.00010091
     -0.00150581      -0.00009932
     -0.00096687      -0.00028909
     -0.00081903      -0.00031242
     -0.01029884      -0.00126880
     -0.00485079       0.00006505
     -0.00315150      -0.00023204
     -0.00021569      -0.00005067
     -0.00771195       0.00014103
     -0.00016446       0.00017851
     -0.00205264       0.00003100
     -0.00526647      -0.00101552
     -0.00683915       0.00068120
     -0.00119923      -0.00003141
     -0.00070001       0.00009714
     -0.00055365      -0.00032568
     -0.00512124      -0.00063790
     -0.01440671      -0.00025737
     -0.01407567      -0.00020327
     -0.00061057      -0.00008063
     -0.00256570       0.00021529
     -0.00270150       0.00003286
     -0.00339529      -0.00053356
     -0.00077617       0.00002353
     -0.00907611       0.00020186
     -0.00561130       0.00049514
     -0.00018019      -0.00001260
     -0.00118221      -0.00012065
     -0.00028371       0.00006003
     -0.00475108       0.00003130
     -0.00454697      -0.00009237
     -0.00043409      -0.00014528
      0.00004178       0.00013379
     -0.00448752      -0.00002851
      0.00000767       0.00016954
     -0.00186089       0.00028418
     -0.00207629      -0.00024450
     -0.00249700       0.00002894
     -0.00440822      -0.00105870
     -0.00265624      -0.00005208
     -0.00016047       0.00003783
     -0.00008662       0.00000808
     -0.00152170       0.00083228
     -0.00021997      -0.00009733
     -0.00777931      -0.00032219
     -0.00211165      -0.00027759
     -0.00762312       0.00008714
     -0.00023447       0.00001419
     -0.00012313       0.00009339
     -0.00029371       0.00019041
     -0.00929281       0.00071606
     -0.00028394      -0.00004793
     -0.00011853       0.00001925
     -0.00033281      -0.00004578
     -0.00101074      -0.00008501
     -0.00011387       0.00002547
     -0.00524552       0.00017535
     -0.00575419       0.00012811
     -0.00001470       0.00023241
     -0.00053555      -0.00016226
     -0.00321014      -0.00016993
     -0.00010976       0.00003863
     -0.00076683      -0.00017581
     -0.00175858      -0.00061902
     -0.00022185       0.00004954
     -0.01371462      -0.00024817
     -0.00761439       0.00134237
     -0.00061854      -0.00014167
     -0.00301170       0.00016210
     -0.00020090       0.00000594
      0.00000223       0.00011847
     -0.00048163       0.00003537
     -0.00016885       0.00007431
     -0.00882119      -0.00005913
     -0.00379752      -0.00018341
     -0.00501036       0.00001324
     -0.00776545      -0.00048679
     -0.00080163       0.00016031
     -0.00031200      -0.00004783
     -0.00150659      -0.00032061
     -0.00041875      -0.00001635
     -0.00664707      -0.00026179
     -0.00020881       0.00000010
     -0.00061802       0.00036998
     -0.00260999       0.00020976
     -0.00057614      -0.00000154
     -0.00117139      -0.00042095
     -0.00154727      -0.00031105
     -0.00220545      -0.00056375
     -0.00671804       0.00028658
     -0.00868173      -0.00098134
     -0.00118651      -0.00004875
     -0.00084936       0.00008437
     -0.00019812      -0.00010401
     -0.00024036      -0.00001733
     -0.00040270      -0.00025336
     -0.00063249      -0.00018992
     -0.00347167      -0.00003162
     -0.00149174      -0.00009942
     -0.00048055      -0.00016834
     -0.00042032      -0.00005462
     -0.00014176      -0.00000407
      0.00004623       0.00022479
     -0.00489321      -0.00034771
     -0.00028576      -0.00002700
     -0.00069355       0.00046337
     -0.00034915       0.00001576
     -0.00037188       0.00000018
     -0.00238559      -0.00038577
     -0.00013097       0.00001349
     -0.00167086       0.00010669
     -0.00318692      -0.00012959
     -0.00001524       0.00009910
     -0.00101534      -0.00034550
     -0.00180217      -0.00031574
     -0.00001632       0.00003213
     -0.00014983       0.00002944
     -0.00651713      -0.00026789
     -0.00038449      -0.00001362
     -0.00070315       0.00001330
     -0.00130061       0.00004112
     -0.00114502       0.00005894
     -0.00486184       0.00034425
     -0.00705145      -0.00069426
     -0.00947353       0.00017605
     -0.00015361      -0.00014835
     -0.00170031       0.00020995
