# Eelst 		 Emultipole 
     -0.00024846      -0.00003068
     -0.00029199       0.00023391
     -0.00044414      -0.00018376
     -0.00227473       0.00007495
     -0.00352969      -0.00005889
     -0.00390380      -0.00028852
     -0.00087932       0.00004375
     -0.00024678       0.00002746
     -0.00038349      -0.00001664
     -0.00020513       0.00001607
     -0.00066242       0.00005315
      0.00005782      -0.00007762
     -0.00851969      -0.00066145
      0.00007057       0.00008669
     -0.00354988      -0.00006258
      0.00002188       0.00009210
     -0.00187554       0.00016779
     -0.00040260      -0.00012894
     -0.00095065      -0.00004903
     -0.00436585      -0.00004016
     -0.00422805       0.00006130
     -0.00038505       0.00005311
     -0.00005248      -0.00004648
     -0.00432521      -0.00088225
     -0.00567338      -0.00090473
     -0.00064066      -0.00028432
     -0.00134564      -0.00011660
     -0.00211640      -0.00027503
     -0.00643586       0.00117385
     -0.00095540       0.00019699
     -0.00028431       0.00014494
     -0.00038360      -0.00018567
     -0.00388083      -0.00053107
     -0.00033338      -0.00003485
     -0.00045383      -0.00010455
     -0.00020782       0.00001979
     -0.00049499      -0.00002736
     -0.00026311      -0.00017773
     -0.00034105      -0.00005477
     -0.00040679       0.00000028
     -0.00043740      -0.00011725
     -0.00721367      -0.00046120
     -0.00056604       0.00004636
     -0.00073347       0.00007870
     -0.00749885      -0.00000806
     -0.00890676      -0.00057466
     -0.00052367      -0.00019235
     -0.00045960       0.00002950
     -0.00016135       0.00006928
     -0.00133284      -0.00014148
     -0.00023725      -0.00013369
     -0.00538030      -0.00053635
     -0.00331120       0.00090053
     -0.00149627      -0.00043319
     -0.00663326       0.00054734
     -0.00042693       0.00031933
     -0.00124786       0.00030585
     -0.00010579      -0.00004382
     -0.00178858       0.00003590
     -0.01391880      -0.00023725
     -0.00067172       0.00017096
      0.00007944       0.00004073
     -0.00346960      -0.00046171
     -0.00002376       0.00012434
     -0.00018997       0.00002278
     -0.00135806      -0.00022273
     -0.00092843       0.00014142
     -0.00028097      -0.00004680
     -0.00014911      -0.00002454
     -0.01314501       0.00045452
     -0.00036518       0.00017309
     -0.00016455       0.00011296
     -0.00019076      -0.00002871
     -0.00035157      -0.00002902
     -0.00043852       0.00009622
     -0.00018344       0.00000800
     -0.00022387       0.00010190
     -0.00194445      -0.00031468
     -0.00429708      -0.00077875
     -0.00259591       0.00071881
     -0.00014964      -0.00000259
     -0.00004245       0.00008940
     -0.01450046       0.00096420
     -0.00124880       0.00000420
     -0.00595979       0.00009745
     -0.00016497       0.00000692
     -0.00025281      -0.00002285
     -0.00308981       0.00004732
     -0.00460355      -0.00023622
     -0.00004987       0.00019989
      0.00004701       0.00010221
     -0.00023327      -0.00015026
     -0.00528659      -0.00000334
     -0.00068384       0.00003901
     -0.00155586      -0.00010938
     -0.00011266       0.00000451
     -0.01422508      -0.00076529
     -0.00051155       0.00000205
     -0.00065211      -0.00018790
     -0.00277533      -0.00022946
     -0.00682151      -0.00007309
     -0.00061301       0.00013372
     -0.00110379      -0.00011394
     -0.00023022       0.00004242
      0.00005068       0.00004253
     -0.00026960       0.00016702
