# Eelst 		 Emultipole 
     -0.00121924      -0.00081352
     -0.00239718       0.00069533
     -0.00018057       0.00024601
     -0.00438366      -0.00021563
     -0.00028258       0.00039071
     -0.00072947      -0.00037546
     -0.00014299      -0.00003403
      0.00025952       0.00033192
     -0.00185451       0.00195123
     -0.00180642      -0.00071324
     -0.00305278       0.00088320
     -0.00278382      -0.00021016
      0.00008451       0.00014850
     -0.00049682       0.00006206
     -0.00111550       0.00036165
     -0.00117372      -0.00030992
     -0.00070653      -0.00046763
     -0.00032802      -0.00019202
     -0.00080550      -0.00016033
     -0.00217488      -0.00017728
     -0.00153987       0.00003080
     -0.00018050       0.00002407
     -0.00575689       0.00006105
     -0.00057967      -0.00052925
     -0.00681305      -0.00066421
     -0.00413214       0.00176412
      0.00017688       0.00067722
     -0.01083983      -0.00306581
     -0.00072429      -0.00038258
     -0.00046947      -0.00017314
     -0.00004507       0.00007172
     -0.00076792      -0.00027153
     -0.00053752      -0.00031054
     -0.00117875      -0.00006942
     -0.00804495      -0.00030874
     -0.00081828      -0.00009896
     -0.00087571      -0.00031977
     -0.00396387      -0.00083362
      0.00036921       0.00047968
     -0.00061709      -0.00022459
     -0.00142619      -0.00033289
     -0.00085892      -0.00015293
     -0.00052073      -0.00011439
     -0.00061711      -0.00049070
     -0.00009462      -0.00002785
     -0.00053714      -0.00041517
     -0.00184606      -0.00089221
     -0.00159637      -0.00030710
     -0.00648255       0.00059454
      0.00011222       0.00028829
     -0.00013214      -0.00004322
     -0.00794592      -0.00027770
     -0.01069941      -0.00040495
     -0.00005214       0.00005884
     -0.00742894       0.00000613
      0.00016419       0.00035500
     -0.00011317       0.00068405
     -0.00207640      -0.00120515
     -0.00498469       0.00140494
     -0.00069633      -0.00032375
     -0.00049136      -0.00004848
     -0.00683992      -0.00031351
     -0.00066052      -0.00031257
      0.00006305       0.00013069
     -0.00355452      -0.00038702
     -0.00147045      -0.00038878
     -0.00043080      -0.00022003
     -0.00195432      -0.00057600
     -0.00014931      -0.00005251
     -0.00624751      -0.00156763
     -0.00200407      -0.00128047
      0.00001635       0.00005712
     -0.00222471      -0.00111538
     -0.00138952      -0.00013397
      0.00000839       0.00052558
     -0.00001482       0.00058309
      0.00001435       0.00011346
     -0.00158008       0.00000530
     -0.00138048       0.00317842
     -0.00026065      -0.00007950
     -0.00433623       0.00001731
     -0.00092194      -0.00011503
     -0.00021513      -0.00000210
      0.00003757       0.00052395
     -0.00277387      -0.00027408
     -0.00037916      -0.00013579
      0.00007054       0.00020649
     -0.00466171      -0.00091585
     -0.00059005       0.00018329
     -0.00368556      -0.00066498
     -0.00308958      -0.00106713
     -0.00227902      -0.00088566
     -0.00112315      -0.00035035
      0.00090929       0.00105546
     -0.00452847       0.00045551
     -0.01260628      -0.00006897
     -0.00019736       0.00000949
     -0.00116780       0.00021093
     -0.00244476      -0.00104387
     -0.00038370      -0.00000438
     -0.00142737      -0.00082936
     -0.00027011       0.00036815
     -0.00063314      -0.00004302
     -0.00017061      -0.00002684
     -0.00056834      -0.00035215
     -0.00053132      -0.00026874
     -0.00073571       0.00002606
     -0.00192355      -0.00040802
     -0.00162474      -0.00046973
     -0.00173164       0.00132439
     -0.00056596      -0.00038223
     -0.00004021       0.00013932
     -0.00017270       0.00010749
     -0.00346347      -0.00109944
     -0.00103733      -0.00036586
     -0.00175141      -0.00007278
     -0.00235243       0.00021029
     -0.00237568      -0.00028019
     -0.00204719      -0.00013350
     -0.00311873       0.00047530
      0.00000581       0.00007970
     -0.00919231      -0.00000563
      0.00086788       0.00115508
     -0.00014038       0.00026026
     -0.00046030      -0.00000809
     -0.00033893       0.00020495
     -0.00069189      -0.00015775
     -0.00248111      -0.00035568
     -0.00142530       0.00063537
      0.00001839       0.00005259
     -0.00149231      -0.00004921
     -0.00070436      -0.00025197
     -0.00011682      -0.00003157
     -0.00235501       0.00024752
     -0.00623972      -0.00033261
     -0.00254906      -0.00034512
     -0.00223160      -0.00046526
     -0.00005883      -0.00000012
