# Eelst 		 Emultipole 
     -0.00253476      -0.00231718
     -0.00399473      -0.00285696
      0.00179063       0.00343844
      0.00146160       0.00187404
     -0.00178356       0.00030866
      0.00009788       0.00060422
      0.00192941       0.00203646
     -0.00407044      -0.00335800
      0.00298429       0.00352536
     -0.00142654      -0.00130202
      0.00102144       0.00498055
      0.00245983       0.00269078
     -0.00664468      -0.00296113
     -0.00048484       0.00044374
      0.00009657       0.00031851
     -0.00496604      -0.00366263
     -0.00027436       0.00004206
     -0.00474906      -0.00014203
     -0.00177469       0.00112412
      0.00051171       0.00054143
     -0.00105831      -0.00032747
      0.00016709       0.00053275
      0.00262449       0.00323228
     -0.00303986       0.00128901
      0.00016889       0.00033798
     -0.00160778      -0.00156497
     -0.00148658      -0.00085864
     -0.00529185       0.00650012
     -0.00107042      -0.00088412
     -0.00696657      -0.00041701
      0.00318214       0.00365001
     -0.00020268       0.00050215
     -0.00344323       0.00069770
      0.00091901       0.00103012
     -0.00479557      -0.00308145
     -0.00837534       0.00236947
     -0.00158985      -0.00048853
     -0.00023785       0.00024863
     -0.00139439      -0.00060150
     -0.00556366      -0.00420778
     -0.00040294       0.00015579
     -0.00079084      -0.00070643
     -0.00117455      -0.00081164
     -0.00508371       0.00385127
     -0.00616186      -0.00375218
     -0.00496956       0.00037818
     -0.00975763      -0.00273235
     -0.00245210      -0.00154463
     -0.00137595      -0.00089961
     -0.00112830       0.00063816
     -0.00163047       0.00062675
     -0.00109357      -0.00096967
     -0.00065428      -0.00026805
     -0.00011006      -0.00005243
     -0.00580669      -0.00501932
     -0.00331799      -0.00257397
     -0.00077457       0.00004326
     -0.00340831      -0.00300981
     -0.01209430      -0.00313992
     -0.00116634       0.00109941
     -0.00219975      -0.00224169
     -0.00336278      -0.00308221
     -0.00438258      -0.00126469
      0.00217769       0.00256124
     -0.00073216      -0.00068866
     -0.00211222       0.00398286
     -0.00207687      -0.00051505
     -0.00725618       0.00019174
     -0.00328082       0.00340385
      0.00188254       0.00266539
     -0.00193530      -0.00174448
      0.00149974       0.00164787
     -0.00083242      -0.00060761
     -0.00238130      -0.00228260
     -0.00118639       0.00065076
     -0.00029607      -0.00025754
      0.00228403       0.00277810
     -0.00025796       0.00025260
      0.00192428       0.00231286
     -0.00089698      -0.00055145
      0.00313624       0.00707220
      0.00141878       0.00160425
     -0.00218318      -0.00012513
     -0.00385569      -0.00143725
     -0.00543510      -0.00070972
      0.00008169       0.00022219
     -0.00030227      -0.00005516
     -0.00182662      -0.00009810
      0.00127028       0.00131477
     -0.00004685       0.00016966
      0.00341548       0.00522639
      0.00014744       0.00019325
     -0.00073493      -0.00059248
      0.00090021       0.00095712
      0.00008794       0.00017581
      0.00047809       0.00049837
     -0.00078690      -0.00054129
     -0.00233676      -0.00219123
     -0.00014980      -0.00011038
      0.00017613       0.00021967
      0.00221004       0.00328442
     -0.00316296      -0.00225265
      0.00100801       0.00109197
     -0.00169398       0.00189941
      0.00029563       0.00032377
     -0.00051998      -0.00047412
     -0.00493974      -0.00146107
     -0.00245706      -0.00216620
     -0.00288492      -0.00243801
     -0.00083001      -0.00072108
     -0.00840079      -0.00046858
     -0.00050199      -0.00042169
     -0.00534253      -0.00119496
     -0.00301592       0.00097343
     -0.00426077      -0.00339018
     -0.01415130      -0.00619838
     -0.00176695      -0.00175295
      0.00135951       0.00155759
     -0.00773841      -0.00182162
      0.00243762       0.00586976
      0.00050912       0.00092851
      0.00135580       0.00144274
     -0.00089289      -0.00031867
     -0.00009960       0.00006995
     -0.00307587      -0.00112828
     -0.00544848       0.00030361
     -0.00096444      -0.00065940
     -0.00015031      -0.00007286
     -0.00157723      -0.00023957
     -0.00021323      -0.00006511
     -0.00170697      -0.00037920
      0.00000630       0.00018596
     -0.00579253       0.00045325
     -0.01191034      -0.00018872
     -0.00155238      -0.00149790
     -0.00648504      -0.00347034
      0.00121857       0.00238219
     -0.00135737      -0.00110850
     -0.00402561      -0.00380290
      0.00033343       0.00038713
     -0.00667360       0.00219590
     -0.00206365       0.00062769
     -0.00186058      -0.00185210
     -0.00189080      -0.00160075
     -0.00676201      -0.00108424
     -0.00022084       0.00003326
     -0.00621020      -0.00123678
     -0.00149974      -0.00001173
     -0.00302382       0.00239689
      0.00026214       0.00039652
     -0.00352893      -0.00305783
     -0.00108727       0.00031931
     -0.00133616       0.00005669
      0.00392653       0.00498401
     -0.00003750       0.00098619
     -0.00171024      -0.00160542
     -0.00463371      -0.00084203
     -0.00443505      -0.00382126
     -0.00311437      -0.00076044
     -0.00131495       0.00218126
     -0.00000951       0.00003922
      0.00192149       0.00228611
     -0.00089057       0.00004266
     -0.01004002      -0.00056924
     -0.00482584      -0.00346083
     -0.00288926      -0.00025078
     -0.00086579      -0.00076051
      0.00108885       0.00134070
     -0.00088771      -0.00079447
      0.00226411       0.00243676
      0.00088454       0.00315030
      0.00090532       0.00130538
      0.00009387       0.00040138
     -0.00702299      -0.00277342
     -0.00006325       0.00059290
      0.00135006       0.00192862
     -0.00108259      -0.00057993
      0.00070704       0.00105205
     -0.00602336      -0.00115152
     -0.00008502      -0.00000296
      0.00058315       0.00093466
      0.00234820       0.00239634
     -0.00015478      -0.00008435
     -0.00552899      -0.00224746
     -0.00012471       0.00004726
     -0.00121578      -0.00055401
     -0.00161407      -0.00043641
