acetone acetone 0.92300449493 0.92300449493 0.92300449493
acetone ar 0.893565631083 0.92300449493 0.99999909501
acetone chloromethane 0.394247624791 0.92300449493 0.245265318006
acetone co2 0.329465302214 0.92300449493 0.115948371956
acetone dimethyl_ether 0.474111314565 0.92300449493 0.433846812179
acetone ethane 0.524793227499 0.92300449493 0.9297517034
acetone ethanol 0.654760146148 0.92300449493 0.466801850986
acetone ethene 0.514761209131 0.92300449493 0.24051071073
acetone h2o 0.249737680392 0.92300449493 0.0866488295777
acetone methane 1.03935107863 0.92300449493 1.06192248067
acetone methanol 0.652291505543 0.92300449493 0.422934486939
acetone methyl_amine 0.461958419616 0.92300449493 0.422143988136
acetone nh3 0.382096343967 0.92300449493 0.172974123455
ar ar 0.99999909501 0.99999909501 0.99999909501
ar chloromethane 0.508078714077 0.99999909501 0.245265318006
ar co2 0.179369710315 0.99999909501 0.115948371956
ar dimethyl_ether 0.698336226993 0.99999909501 0.433846812179
ar ethane 1.00169555046 0.99999909501 0.9297517034
ar ethanol 0.722062381649 0.99999909501 0.466801850986
ar ethene 0.29283718279 0.99999909501 0.24051071073
ar h2o 0.228868792444 0.99999909501 0.0866488295777
ar methane 0.985443142267 0.99999909501 1.06192248067
ar methanol 0.86736726609 0.99999909501 0.422934486939
ar methyl_amine 0.472514464085 0.99999909501 0.422143988136
ar nh3 0.584150743945 0.99999909501 0.172974123455
chloromethane chloromethane 0.245265318006 0.245265318006 0.245265318006
chloromethane co2 0.37112828184 0.245265318006 0.115948371956
chloromethane dimethyl_ether 0.418546220589 0.245265318006 0.433846812179
chloromethane ethane 0.467367013125 0.245265318006 0.9297517034
chloromethane ethanol 0.32931468434 0.245265318006 0.466801850986
chloromethane ethene 0.377124477585 0.245265318006 0.24051071073
chloromethane h2o 0.224607241215 0.245265318006 0.0866488295777
chloromethane methane 0.390913613092 0.245265318006 1.06192248067
chloromethane methanol 0.470137900423 0.245265318006 0.422934486939
chloromethane methyl_amine 0.375635996734 0.245265318006 0.422143988136
chloromethane nh3 0.2221315856 0.245265318006 0.172974123455
co2 co2 0.115948371956 0.115948371956 0.115948371956
co2 dimethyl_ether 0.481925388584 0.115948371956 0.433846812179
co2 ethane 0.365858770368 0.115948371956 0.9297517034
co2 ethanol 0.330302057627 0.115948371956 0.466801850986
co2 ethene 0.227119608127 0.115948371956 0.24051071073
co2 h2o 0.151312522351 0.115948371956 0.0866488295777
co2 methane 0.339152149798 0.115948371956 1.06192248067
co2 methanol 0.436047991754 0.115948371956 0.422934486939
co2 methyl_amine 0.385418098213 0.115948371956 0.422143988136
co2 nh3 0.251119210309 0.115948371956 0.172974123455
dimethyl_ether dimethyl_ether 0.433846812179 0.433846812179 0.433846812179
dimethyl_ether ethane 0.542126645058 0.433846812179 0.9297517034
dimethyl_ether ethanol 0.393912910884 0.433846812179 0.466801850986
dimethyl_ether ethene 0.477041355304 0.433846812179 0.24051071073
dimethyl_ether h2o 0.236330539803 0.433846812179 0.0866488295777
dimethyl_ether methane 0.611654404543 0.433846812179 1.06192248067
dimethyl_ether methanol 0.426716468057 0.433846812179 0.422934486939
dimethyl_ether methyl_amine 0.453003103442 0.433846812179 0.422143988136
dimethyl_ether nh3 0.318905592002 0.433846812179 0.172974123455
ethane ethane 0.9297517034 0.9297517034 0.9297517034
ethane ethanol 0.494017981481 0.9297517034 0.466801850986
ethane ethene 0.394352596338 0.9297517034 0.24051071073
ethane h2o 0.236170252787 0.9297517034 0.0866488295777
ethane methane 0.92234285011 0.9297517034 1.06192248067
ethane methanol 0.535043916816 0.9297517034 0.422934486939
ethane methyl_amine 0.404275845599 0.9297517034 0.422143988136
ethane nh3 0.354743199479 0.9297517034 0.172974123455
ethanol ethanol 0.466801850986 0.466801850986 0.466801850986
ethanol ethene 0.448015847514 0.466801850986 0.24051071073
ethanol h2o 0.204193150381 0.466801850986 0.0866488295777
ethanol methane 0.68144571407 0.466801850986 1.06192248067
ethanol methanol 0.56424414087 0.466801850986 0.422934486939
ethanol methyl_amine 0.403518459393 0.466801850986 0.422143988136
ethanol nh3 0.282551940982 0.466801850986 0.172974123455
ethene ethene 0.24051071073 0.24051071073 0.24051071073
ethene h2o 0.250521930935 0.24051071073 0.0866488295777
ethene methane 0.438695371044 0.24051071073 1.06192248067
ethene methanol 0.5144706274 0.24051071073 0.422934486939
ethene methyl_amine 0.335093813983 0.24051071073 0.422143988136
ethene nh3 0.320573200813 0.24051071073 0.172974123455
h2o h2o 0.0866488295777 0.0866488295777 0.0866488295777
h2o methane 0.28709187107 0.0866488295777 1.06192248067
h2o methanol 0.283705193543 0.0866488295777 0.422934486939
h2o methyl_amine 0.244640659168 0.0866488295777 0.422143988136
h2o nh3 0.189557399583 0.0866488295777 0.172974123455
methane methane 1.06192248067 1.06192248067 1.06192248067
methane methanol 0.864750504056 1.06192248067 0.422934486939
methane methyl_amine 0.434954797855 1.06192248067 0.422143988136
methane nh3 0.655785995231 1.06192248067 0.172974123455
methanol methanol 0.422934486939 0.422934486939 0.422934486939
methanol methyl_amine 0.514237633271 0.422934486939 0.422143988136
methanol nh3 0.377362434743 0.422934486939 0.172974123455
methyl_amine methyl_amine 0.422143988136 0.422143988136 0.422143988136
methyl_amine nh3 0.328926536889 0.422143988136 0.172974123455
nh3 nh3 0.172974123455 0.172974123455 0.172974123455
