# Eelst 		 Emultipole 
     -0.00090088       0.00024987
     -0.00262710      -0.00056581
     -0.00784211      -0.00021237
     -0.00610363       0.00138155
     -0.00076004      -0.00006462
     -0.00078461      -0.00037026
     -0.00002116       0.00024934
     -0.00719464      -0.00093190
     -0.01043654      -0.00006199
     -0.00492155      -0.00007356
     -0.00011456       0.00002767
     -0.00226277       0.00120810
     -0.00104086      -0.00008791
     -0.00039690       0.00023730
     -0.00377174      -0.00077124
     -0.00076348      -0.00065980
     -0.00036504      -0.00009930
     -0.00012827      -0.00008735
     -0.00538858       0.00106218
     -0.00023129       0.00008796
     -0.00629638      -0.00151866
     -0.00997628      -0.00109500
     -0.00196171       0.00055943
     -0.00022153      -0.00012942
     -0.00382321      -0.00003468
     -0.00457539      -0.00054305
     -0.00175545      -0.00040604
     -0.00649134      -0.00009555
     -0.00106691      -0.00088502
     -0.00246408      -0.00045073
     -0.00539589      -0.00079640
     -0.00036948      -0.00022393
     -0.00132196      -0.00006747
     -0.00027607      -0.00004109
      0.00000725       0.00032883
     -0.00063680      -0.00018999
     -0.00010394       0.00015080
     -0.00046052       0.00044740
     -0.00042370      -0.00014976
     -0.00112202       0.00016570
      0.00014832       0.00027175
     -0.00086476      -0.00001417
     -0.00054160      -0.00006008
     -0.00759269       0.00128038
     -0.00017555       0.00034778
     -0.00126997       0.00000274
     -0.00009705       0.00013453
     -0.00021693      -0.00014144
     -0.00135969      -0.00017437
     -0.00303033       0.00061335
     -0.00110939       0.00043416
      0.00006518       0.00013560
     -0.00229026      -0.00053355
     -0.00003959      -0.00000227
     -0.00025004      -0.00018366
     -0.00097955       0.00019541
     -0.00280970       0.00008422
     -0.00536693      -0.00097722
     -0.00046726      -0.00011132
     -0.00197785      -0.00018433
     -0.00019202      -0.00009482
     -0.00048112      -0.00027362
      0.00003661       0.00015812
     -0.00686938       0.00048364
     -0.00067470       0.00016076
     -0.00025649      -0.00018492
     -0.00614179       0.00054828
      0.00023048       0.00051163
     -0.00075431      -0.00022218
      0.00003338       0.00007931
     -0.00284003       0.00021560
     -0.00507634      -0.00082340
     -0.00073588      -0.00054069
     -0.00113184       0.00060100
     -0.00043777      -0.00023380
     -0.00955279      -0.00094780
     -0.00077996      -0.00030848
     -0.00016522      -0.00011598
     -0.00220652      -0.00040439
     -0.00173658      -0.00026079
     -0.00011937      -0.00002442
     -0.00015584      -0.00005073
     -0.00006002       0.00000813
     -0.00253262       0.00032958
     -0.00089571      -0.00023183
     -0.00545075      -0.00077293
     -0.00032986      -0.00032992
     -0.00011225       0.00009942
     -0.00229491      -0.00024847
     -0.00017862       0.00001954
     -0.00104251      -0.00041349
     -0.00007009       0.00003465
     -0.00404079       0.00072507
     -0.00015999      -0.00000823
     -0.00057374      -0.00021914
      0.00015817       0.00029018
      0.00003109       0.00010342
     -0.00074674      -0.00052318
     -0.00109209      -0.00010133
