# Eelst 		 Emultipole 
     -0.00064574       0.00002713
     -0.00681450       0.00009571
     -0.00379916      -0.00000947
     -0.00235514       0.00008969
     -0.00002609       0.00001287
     -0.00019524      -0.00003525
     -0.00047136       0.00006050
     -0.00013431      -0.00001906
     -0.00005629       0.00007007
     -0.00301734       0.00000182
     -0.00001699       0.00001347
     -0.00361589       0.00008736
     -0.00002887       0.00006012
     -0.00030557      -0.00004728
     -0.00083359      -0.00005477
     -0.00004499      -0.00003459
     -0.00075885       0.00008019
     -0.00059286      -0.00002736
     -0.00744014      -0.00002651
     -0.00010776      -0.00002900
     -0.00044114      -0.00001215
     -0.00021096       0.00003266
     -0.00037106      -0.00004442
     -0.00442578      -0.00000984
     -0.00661925       0.00006177
     -0.00044226       0.00007474
     -0.00002563      -0.00001445
     -0.00063876       0.00005751
     -0.00093951       0.00003606
     -0.00012573      -0.00002828
     -0.00079515      -0.00001981
     -0.00005053       0.00005537
     -0.00443374      -0.00004543
     -0.00004609       0.00006620
     -0.00427948      -0.00004974
     -0.00126075       0.00009213
     -0.00137419      -0.00005192
     -0.00008486       0.00001206
     -0.00004686      -0.00003569
     -0.00045960       0.00004516
     -0.00560672       0.00011150
     -0.00012890       0.00005414
     -0.00344829       0.00001759
     -0.00434462       0.00009069
     -0.00066516      -0.00004252
     -0.00558046       0.00002071
     -0.00028769      -0.00003517
     -0.00008747       0.00003704
     -0.00070590       0.00005607
     -0.00014131       0.00001826
     -0.00048024      -0.00000685
     -0.00155702       0.00007289
     -0.00061099       0.00002340
     -0.00005662       0.00001584
     -0.00196872      -0.00004437
     -0.00093092      -0.00004500
     -0.00008805       0.00006203
     -0.00159821      -0.00003343
     -0.00153126       0.00005706
     -0.00072849       0.00000663
     -0.00021571      -0.00003855
     -0.00010086       0.00007385
     -0.00008609      -0.00002819
     -0.00106268       0.00008496
     -0.00002314      -0.00002069
     -0.00039646       0.00008812
     -0.00596676       0.00005057
     -0.00005625       0.00002244
     -0.00115679       0.00006146
     -0.00678051      -0.00002491
     -0.00003520       0.00000316
     -0.00715888      -0.00003967
     -0.00045056       0.00001161
     -0.00450693       0.00012435
     -0.00024700      -0.00002414
     -0.00014565       0.00002676
     -0.00009315      -0.00003849
     -0.00046989       0.00000663
     -0.00325963      -0.00004038
     -0.00929043       0.00006049
     -0.00021219      -0.00002024
     -0.00014002      -0.00000741
     -0.00003422      -0.00001148
     -0.00085475      -0.00001894
     -0.00003500       0.00001707
     -0.00008051       0.00003851
     -0.00019602      -0.00002393
     -0.01333314      -0.00002594
     -0.00274402      -0.00006052
     -0.00196582      -0.00005008
     -0.00029853       0.00001812
     -0.00060596       0.00009322
     -0.00171694       0.00005856
     -0.00040083       0.00002641
     -0.00011864       0.00005079
     -0.00421296      -0.00002386
     -0.00002194       0.00001385
     -0.00016212       0.00004441
     -0.01339916       0.00002506
     -0.00007620       0.00002285
     -0.00006131       0.00005725
     -0.00017163       0.00007831
     -0.00747740       0.00006575
     -0.00676433      -0.00002757
     -0.00011392      -0.00004054
     -0.00018267       0.00004696
     -0.00016996      -0.00001933
     -0.00179343       0.00002165
     -0.00643872      -0.00005192
     -0.00233133       0.00008714
     -0.00079041       0.00007832
     -0.00043571      -0.00004141
     -0.00002342       0.00000416
     -0.00018489      -0.00000960
     -0.00270807      -0.00003604
     -0.00147525       0.00010022
     -0.00022072       0.00000051
     -0.00003259      -0.00000562
     -0.00014440      -0.00001883
     -0.00168008       0.00000782
     -0.00038968       0.00002354
     -0.00001425       0.00005389
     -0.00327992       0.00007706
     -0.00001600       0.00002248
     -0.00368625       0.00000906
     -0.00485285       0.00002088
     -0.00052510      -0.00003473
     -0.00014367       0.00006237
     -0.00548220       0.00000410
     -0.00143969      -0.00000543
     -0.00037648       0.00008827
     -0.00188674       0.00005316
     -0.00257348       0.00010871
     -0.00072593       0.00001334
     -0.00520633       0.00003661
     -0.00001376       0.00000018
     -0.00090404       0.00005147
     -0.00112046       0.00006493
     -0.00012049      -0.00003739
     -0.00006408      -0.00003550
     -0.00002405      -0.00002782
     -0.00374174       0.00006846
     -0.00024673      -0.00002352
     -0.00013484       0.00002289
     -0.00008210       0.00001860
     -0.00005855       0.00005124
     -0.00142388       0.00007347
     -0.00002244       0.00005796
     -0.00025014       0.00007793
     -0.00015368       0.00006115
     -0.00013852       0.00001534
     -0.00017800      -0.00003822
     -0.00022290      -0.00003527
     -0.00040865       0.00007037
     -0.00003579       0.00004571
     -0.00041032      -0.00002022
     -0.01530814       0.00009226
     -0.00005523      -0.00000516
     -0.00072017      -0.00001395
     -0.00006680      -0.00002002
     -0.00099530       0.00010584
     -0.00002931       0.00003679
     -0.00016068       0.00004006
     -0.00012408       0.00000696
     -0.00057916       0.00009512
     -0.00002865      -0.00001495
     -0.00131965       0.00007691
     -0.00008064       0.00001036
     -0.00041008       0.00003494
     -0.00001833      -0.00001852
     -0.00035362      -0.00003857
     -0.00001313      -0.00002558
     -0.00009178      -0.00003989
     -0.00032897       0.00008295
     -0.00015174      -0.00004557
     -0.00089664      -0.00005309
     -0.00344577       0.00010418
     -0.00001787      -0.00002558
     -0.00001749       0.00005791
     -0.00007058       0.00004413
     -0.00073121       0.00004422
     -0.00014886       0.00007739
     -0.00293194      -0.00000083
     -0.00050204       0.00008193
     -0.00447629      -0.00006173
     -0.00013200       0.00005165
     -0.00001669       0.00004539
     -0.00002182      -0.00002255
     -0.00098312      -0.00002957
     -0.00515278       0.00009408
     -0.00388259       0.00000384
     -0.00101858       0.00007447
     -0.00145364       0.00008230
     -0.00012489      -0.00000271
     -0.00028902      -0.00000801
     -0.00258822      -0.00005113
     -0.00298191       0.00000456
     -0.00070424       0.00002423
     -0.00002532      -0.00002244
     -0.00011083       0.00006684
     -0.00303953      -0.00004387
     -0.00087797      -0.00002374
     -0.00117562       0.00005595
     -0.00006997      -0.00000199
     -0.00038721       0.00000330
     -0.00002133      -0.00001440
     -0.01057674       0.00005942
     -0.00007978       0.00000107
     -0.00017632      -0.00001606
     -0.00239126      -0.00006366
     -0.00501012       0.00010041
     -0.00007728      -0.00004040
     -0.00006277      -0.00001767
     -0.00003615       0.00002924
     -0.00037627       0.00007693
     -0.00006150       0.00002081
     -0.00214836       0.00001238
     -0.00080070       0.00005875
     -0.00004453      -0.00003487
     -0.00057200       0.00006248
     -0.00007385      -0.00002878
     -0.00024676      -0.00003821
     -0.00001650      -0.00001659
     -0.00002122      -0.00001776
     -0.00002906       0.00002264
     -0.00581877       0.00008959
     -0.00007888      -0.00000879
     -0.00447929      -0.00006874
     -0.00574194       0.00009664
     -0.00055413       0.00002456
     -0.00089669       0.00007160
     -0.00030371       0.00008339
     -0.00368414       0.00001196
     -0.00027323       0.00001832
     -0.00001714       0.00005788
     -0.00003105      -0.00000440
     -0.00036637       0.00002632
     -0.00001903       0.00002288
     -0.01039856       0.00009428
     -0.00007486       0.00006279
     -0.00008490      -0.00002465
     -0.00038712      -0.00001637
     -0.00003023       0.00005774
     -0.00011477       0.00006935
     -0.00002204       0.00003950
     -0.00040412       0.00008923
     -0.00133811       0.00010483
     -0.00003797       0.00003489
     -0.00100044      -0.00003234
     -0.00215477       0.00006180
     -0.00027265       0.00003037
     -0.00003003       0.00003655
     -0.00716747       0.00010223
     -0.00012493       0.00004763
