# Eelst 		 Emultipole 
     -0.00098641      -0.00014224
     -0.00335142      -0.00026472
     -0.00037491       0.00006767
     -0.00105748      -0.00007641
     -0.00223574      -0.00040399
     -0.00053832      -0.00038105
     -0.00005126      -0.00001287
     -0.00172056       0.00003683
     -0.00156167      -0.00035137
     -0.00007325      -0.00001819
     -0.00011891       0.00000471
     -0.00037814      -0.00027294
     -0.00045147       0.00013740
     -0.00013625       0.00016586
     -0.00403394       0.00028074
     -0.00020626      -0.00019102
     -0.00557263       0.00040809
     -0.00063603       0.00029882
     -0.00026208      -0.00004600
     -0.00008079       0.00021273
     -0.00446961       0.00084642
     -0.00015052      -0.00006626
     -0.00046443       0.00010315
     -0.00094954       0.00086442
     -0.00006046      -0.00002054
     -0.00017802      -0.00010486
     -0.00034180      -0.00031346
     -0.00713903       0.00008746
     -0.00092699       0.00002861
     -0.00040301      -0.00049196
     -0.00009871       0.00004649
     -0.00009600       0.00004163
     -0.00331245       0.00050367
      0.00013797       0.00024657
      0.00001178       0.00006289
     -0.00077793      -0.00043996
     -0.00105604      -0.00001614
     -0.00082002      -0.00032614
     -0.00029693      -0.00010121
     -0.00237058      -0.00063372
      0.00006067       0.00039501
     -0.00009627       0.00035838
     -0.00907908       0.00020269
     -0.00041580      -0.00024504
     -0.00315929      -0.00048742
     -0.01315461      -0.00028389
      0.00006310       0.00042894
      0.00001821       0.00013376
     -0.00800327       0.00059617
     -0.00011499      -0.00002120
     -0.00377985       0.00041257
     -0.00065124       0.00003695
     -0.00180679      -0.00078107
     -0.00121232      -0.00010047
     -0.00033916      -0.00010270
     -0.00056198      -0.00011656
     -0.00049747      -0.00031693
     -0.00046107       0.00076066
     -0.00182434      -0.00030678
     -0.00768274      -0.00088261
     -0.00485285       0.00054543
     -0.00245670      -0.00093157
     -0.00055669      -0.00004596
     -0.00057161       0.00003034
     -0.00012368       0.00001701
     -0.00008258       0.00009646
     -0.00756629       0.00100758
     -0.00019171      -0.00009244
     -0.00124630      -0.00039925
     -0.00118873      -0.00091078
     -0.00070943      -0.00058667
     -0.00030973       0.00004196
     -0.00144216       0.00013133
     -0.00006558       0.00004442
      0.00004625       0.00017861
     -0.00014046      -0.00002952
     -0.00015799      -0.00001486
     -0.00925240       0.00109701
     -0.00330854      -0.00163224
     -0.00039101       0.00001270
     -0.00533479       0.00102150
     -0.00472375      -0.00066087
     -0.00018653      -0.00001258
     -0.01311025      -0.00175926
     -0.00005842       0.00000775
     -0.00060132      -0.00038542
     -0.00043164       0.00007976
     -0.00177193       0.00012239
     -0.00326913      -0.00038459
     -0.00026309       0.00004039
     -0.00478582       0.00183694
     -0.00044205      -0.00024720
     -0.00182301       0.00021236
     -0.00008697      -0.00009098
     -0.00024329       0.00004403
     -0.00767369      -0.00064990
     -0.00028479      -0.00022334
     -0.00014237       0.00028879
     -0.00213463       0.00022518
      0.00007372       0.00018503
     -0.00298651       0.00104674
     -0.00521253      -0.00117420
     -0.00069186      -0.00044176
     -0.00318095       0.00003093
     -0.00030765      -0.00006975
     -0.00275297      -0.00007084
     -0.00009107       0.00017114
     -0.00290853       0.00159727
     -0.00006988       0.00003562
     -0.00108092      -0.00035897
     -0.00010479       0.00009782
     -0.00054843      -0.00029626
      0.00000701       0.00009988
     -0.00031707      -0.00024621
     -0.00031498      -0.00014574
     -0.00096104      -0.00010445
     -0.00017441       0.00048067
     -0.00007653       0.00042387
     -0.00033919       0.00011942
     -0.00011379      -0.00006280
     -0.00019085      -0.00005159
     -0.00000812       0.00032496
     -0.00036895      -0.00006925
     -0.00742542      -0.00032599
     -0.00007855      -0.00000348
     -0.00019264      -0.00009243
     -0.00009246       0.00000660
     -0.00027306      -0.00010751
     -0.00009854       0.00006462
     -0.00389523       0.00067971
     -0.00323660      -0.00012191
     -0.00005206       0.00005266
     -0.00018219      -0.00011181
     -0.00037668      -0.00016521
     -0.00474298      -0.00103674
     -0.00011939      -0.00005835
     -0.00022740       0.00001305
     -0.00008711       0.00003261
     -0.00238923      -0.00006564
     -0.00676508       0.00032918
     -0.00000813       0.00019461
     -0.00821269       0.00024731
     -0.00043578      -0.00037804
     -0.00319637      -0.00005384
     -0.01245806      -0.00026985
     -0.00147861      -0.00048550
     -0.00444250      -0.00020893
     -0.00663518      -0.00160821
     -0.00389052      -0.00040576
      0.00013660       0.00032716
     -0.00039599      -0.00001209
     -0.00467860      -0.00013165
     -0.00045253      -0.00014470
     -0.00091481      -0.00002267
     -0.00695129       0.00048454
     -0.00333050       0.00115286
     -0.00014890      -0.00000323
     -0.00023353      -0.00006005
     -0.00012236       0.00000580
     -0.00773663      -0.00021872
     -0.00223958       0.00028178
     -0.00230890      -0.00000348
     -0.00006800       0.00000998
     -0.00038498       0.00018103
     -0.00892360      -0.00042379
     -0.00775757      -0.00025040
     -0.00042816       0.00087425
     -0.00803046      -0.00118430
      0.00000339       0.00007854
     -0.00050796      -0.00008361
     -0.00015978      -0.00009087
     -0.01543489      -0.00067175
     -0.00132571       0.00003218
     -0.00204929       0.00000153
     -0.00216954      -0.00046511
     -0.00232753      -0.00030829
     -0.00192172      -0.00016578
     -0.00002415       0.00004255
     -0.00116517       0.00021567
     -0.00147316      -0.00012070
     -0.00115136       0.00000064
      0.00002819       0.00018001
     -0.00233372      -0.00012972
     -0.00032542      -0.00013558
     -0.00706425       0.00033460
     -0.00007117       0.00034772
     -0.00351770      -0.00063514
     -0.00006949       0.00008307
     -0.00520350      -0.00009452
     -0.00096885      -0.00039143
     -0.00360264      -0.00133039
     -0.00030278      -0.00006641
     -0.00103150      -0.00060477
     -0.00117203       0.00016997
      0.00001122       0.00012918
     -0.00064865       0.00051855
     -0.00025105       0.00001831
     -0.00383973      -0.00171251
     -0.00140573      -0.00049190
     -0.00071693       0.00039326
     -0.00225801      -0.00054218
      0.00020640       0.00026796
     -0.00399924       0.00015256
     -0.00058627       0.00013138
     -0.00029619       0.00002776
     -0.00017867      -0.00010144
     -0.00030267      -0.00015271
     -0.00001738       0.00009344
     -0.00085972      -0.00048310
     -0.00023645       0.00000792
     -0.00008242       0.00002852
     -0.00462513       0.00021789
     -0.00006183      -0.00001370
     -0.00004365       0.00004425
     -0.00017166      -0.00002174
     -0.00122302       0.00062496
     -0.00005947       0.00037040
      0.00009862       0.00018389
     -0.00122030      -0.00017976
     -0.00458924       0.00033874
     -0.00096674      -0.00003424
     -0.00396402      -0.00080820
     -0.00868035       0.00099138
     -0.00025261       0.00013332
     -0.00492032       0.00018795
     -0.00045306      -0.00000422
     -0.00009588       0.00021684
     -0.00290932       0.00018020
     -0.00112270      -0.00035232
      0.00010912       0.00051466
     -0.00062013      -0.00034745
     -0.00034011       0.00005328
     -0.00007077      -0.00003760
     -0.00003169       0.00003792
     -0.00073186       0.00015362
     -0.00038439       0.00005815
     -0.00066097       0.00002050
     -0.00220291       0.00040605
     -0.00428463      -0.00046043
     -0.00016005      -0.00010264
     -0.00047299       0.00009952
     -0.00053370      -0.00021895
      0.00011540       0.00025528
     -0.00014744      -0.00002317
     -0.00042057       0.00015419
     -0.00064367      -0.00010568
     -0.00638946       0.00022130
     -0.00002661       0.00003779
     -0.00029798      -0.00014035
     -0.00118297      -0.00004494
     -0.00183482      -0.00051690
     -0.00328459       0.00008016
     -0.00102705       0.00000958
     -0.00002174       0.00003577
     -0.00591049       0.00095883
     -0.00034849      -0.00008251
     -0.00091985       0.00009510
     -0.00022046      -0.00018019
     -0.00373225       0.00014923
     -0.00127546      -0.00004639
     -0.00007880      -0.00002200
     -0.00011495       0.00001026
      0.00005618       0.00039691
     -0.00299377      -0.00045086
     -0.00432930      -0.00108111
     -0.00065416      -0.00047550
      0.00004226       0.00065514
     -0.00109254       0.00000329
     -0.00029758      -0.00009072
      0.00000004       0.00006062
      0.00010779       0.00015928
     -0.00554499      -0.00200143
     -0.00266160       0.00027992
     -0.00379927      -0.00048732
     -0.00598927      -0.00064597
     -0.00007602      -0.00001825
     -0.00264429      -0.00004369
     -0.00028049       0.00034005
     -0.00127775      -0.00004372
     -0.00164353      -0.00044744
     -0.00060503       0.00019235
     -0.01031842      -0.00001744
     -0.00173499      -0.00027150
     -0.00002411       0.00008001
     -0.00125358      -0.00001553
      0.00016182       0.00037016
     -0.00026171       0.00015174
     -0.00141691       0.00031204
     -0.00015302      -0.00000726
     -0.00079836       0.00028648
     -0.00071190       0.00007537
     -0.00199805      -0.00006908
     -0.00103230       0.00095610
     -0.00684028       0.00047362
     -0.00518319       0.00012880
     -0.00147173      -0.00022491
     -0.00027982       0.00035677
      0.00012822       0.00018777
     -0.00125731      -0.00050296
     -0.00014739      -0.00005294
     -0.00021480      -0.00019491
     -0.00160492      -0.00050686
     -0.00154452      -0.00044687
     -0.00008962       0.00001610
     -0.00419119       0.00177910
     -0.00090431       0.00018754
     -0.00015420      -0.00005796
     -0.00038435      -0.00026314
     -0.00554248      -0.00027232
     -0.00021452      -0.00013109
     -0.00238998       0.00021895
     -0.00172228       0.00034500
     -0.00492555       0.00106476
     -0.00057823       0.00005771
     -0.00171181       0.00042165
     -0.00011049      -0.00007192
     -0.00408962       0.00000559
     -0.00037094      -0.00000331
     -0.00188899      -0.00061206
     -0.00280811      -0.00019238
     -0.00832840      -0.00139523
     -0.00030361       0.00014928
     -0.00463700       0.00021719
     -0.00082254       0.00004215
     -0.00005098       0.00003286
     -0.00077248      -0.00039137
     -0.00122598       0.00003344
     -0.00020509       0.00017829
     -0.00027219      -0.00024094
     -0.00101427      -0.00005746
     -0.00039466       0.00175877
     -0.00789792      -0.00052437
      0.00003613       0.00019734
     -0.00303547      -0.00041002
     -0.00137422       0.00092939
     -0.00004525       0.00006134
     -0.00096812       0.00032416
     -0.00078818      -0.00034715
     -0.00028825       0.00017110
     -0.00450446      -0.00144726
     -0.00006194       0.00001789
     -0.00025779      -0.00018937
     -0.00134267      -0.00029695
     -0.00052202       0.00014949
     -0.00056553      -0.00008968
     -0.00077036      -0.00029128
     -0.00173407       0.00032059
     -0.00004949       0.00001917
     -0.00409344      -0.00029575
     -0.00032125      -0.00014101
     -0.00059084      -0.00035107
     -0.00157519       0.00032018
     -0.00599773      -0.00017459
     -0.00231711      -0.00049520
      0.00011929       0.00022135
     -0.00258878       0.00140347
     -0.00000460       0.00067677
     -0.00006610       0.00008587
     -0.00535368       0.00157239
     -0.00219800      -0.00063607
     -0.00013925      -0.00002500
     -0.00632951      -0.00077564
     -0.00000120       0.00015157
     -0.00312679       0.00011311
     -0.00877933      -0.00061854
     -0.00058836      -0.00001686
