# Eelst 		 Emultipole 
     -0.00059224       0.00022410
     -0.00765811      -0.00018056
     -0.00198222      -0.00043066
     -0.00626394       0.00030106
     -0.00079412       0.00024125
     -0.00064386      -0.00005622
     -0.00408333       0.00005646
     -0.00011590       0.00003510
      0.00000974       0.00043435
     -0.00121323      -0.00001490
     -0.00028297      -0.00003580
     -0.00118072       0.00050159
     -0.00339274      -0.00020004
     -0.00039426       0.00045657
     -0.00014853      -0.00003994
     -0.00133558      -0.00025509
     -0.00241207      -0.00015869
     -0.00019588       0.00000139
     -0.00013232       0.00022171
      0.00002367       0.00017496
     -0.00028167      -0.00004048
     -0.00055692       0.00014213
     -0.00014606      -0.00001565
     -0.00417437      -0.00076643
     -0.00344653      -0.00000810
     -0.00033999       0.00029170
      0.00003042       0.00021219
     -0.00000290       0.00005269
     -0.00105704       0.00031205
     -0.00980268      -0.00014208
     -0.00059267      -0.00012749
     -0.00004923       0.00005691
     -0.00107279      -0.00038330
     -0.00772858       0.00023613
     -0.00048348      -0.00001212
     -0.00034592       0.00017702
     -0.00093030      -0.00010954
     -0.01158452      -0.00006283
     -0.00036686      -0.00016518
     -0.00680289      -0.00143582
      0.00003164       0.00009498
     -0.00158629      -0.00052834
     -0.00013870      -0.00004422
     -0.00008319       0.00000433
     -0.00012673       0.00006969
     -0.00086802      -0.00011288
     -0.00008637       0.00009904
     -0.00053929      -0.00010311
     -0.00059015      -0.00019553
     -0.00123714       0.00006412
     -0.00107356      -0.00003190
     -0.00038598      -0.00013212
     -0.00719812      -0.00059711
     -0.00045451      -0.00005553
     -0.00724759      -0.00058725
     -0.00030148      -0.00020292
     -0.00024102      -0.00000954
     -0.00407357       0.00030478
     -0.00005711       0.00005020
     -0.00715328      -0.00056574
     -0.00021811      -0.00022513
     -0.00027575      -0.00004156
     -0.00079260       0.00009024
     -0.00293731       0.00002991
     -0.00015162       0.00005884
     -0.00019330      -0.00012552
     -0.00017861      -0.00001324
     -0.00013934       0.00001796
     -0.00031523      -0.00020953
     -0.00351458      -0.00019606
     -0.00180626       0.00005206
     -0.00007059      -0.00000448
     -0.00090219       0.00030618
      0.00005132       0.00011114
     -0.00441814      -0.00054700
     -0.00544753      -0.00013981
     -0.00031981       0.00004618
     -0.00029274      -0.00001935
     -0.00028650      -0.00002572
     -0.00114397       0.00038243
     -0.00407812      -0.00004231
     -0.00039221       0.00002749
     -0.00053332      -0.00003743
     -0.00081818       0.00011930
     -0.01136558       0.00029503
     -0.00512060       0.00024865
     -0.00062356      -0.00027377
     -0.00058268      -0.00040068
     -0.00107861       0.00001328
     -0.00078938       0.00119388
     -0.00031607      -0.00015290
     -0.00100460       0.00014943
