# Eelst 		 Emultipole 
     -0.00016274      -0.00008408
     -0.00007144       0.00000089
     -0.00376199      -0.00031793
     -0.00551715      -0.00010834
     -0.00001391       0.00004793
     -0.00179582       0.00017913
     -0.00094737      -0.00011910
     -0.01139601       0.00027098
     -0.00015832      -0.00005196
     -0.00052743      -0.00000756
     -0.00008809       0.00004817
     -0.00017428       0.00011624
     -0.00004324      -0.00001543
     -0.00260455      -0.00007418
     -0.00003745      -0.00000859
     -0.00146558      -0.00001190
     -0.00425750       0.00001724
     -0.00356001       0.00018930
     -0.00019821      -0.00001492
     -0.00218174      -0.00012572
     -0.00262535      -0.00013938
     -0.00090315      -0.00000831
     -0.00015316       0.00003008
     -0.00207295      -0.00021367
     -0.00538015      -0.00022812
     -0.00464728       0.00039014
     -0.00005625       0.00006662
     -0.00004274       0.00016817
     -0.00094691      -0.00002800
     -0.00007047       0.00002566
     -0.00003673       0.00002533
     -0.01195984      -0.00064944
     -0.01062380      -0.00029033
     -0.00372014       0.00031787
     -0.00019041       0.00004789
     -0.00023453      -0.00006906
     -0.00058058       0.00006300
      0.00001656       0.00016080
     -0.01481336       0.00003504
     -0.00038803      -0.00000579
     -0.00009987       0.00006474
     -0.00230700      -0.00020277
     -0.00010213       0.00001691
     -0.00026699       0.00011671
     -0.00018436       0.00002890
     -0.00254766      -0.00015690
     -0.00012506       0.00000872
     -0.00105265      -0.00001463
     -0.00006499       0.00006222
     -0.00032660      -0.00015156
     -0.00030444       0.00003238
     -0.00005207       0.00000506
     -0.00192280      -0.00002912
     -0.01032883       0.00001992
     -0.00019869      -0.00004002
     -0.00038800      -0.00021156
     -0.00104378      -0.00001856
     -0.00638384      -0.00003644
     -0.00214300       0.00007369
     -0.00072220      -0.00017567
     -0.00048275       0.00008086
     -0.00552706      -0.00022492
     -0.00064207      -0.00003196
     -0.00247217      -0.00001635
     -0.00020397      -0.00008681
     -0.00093968      -0.00000390
     -0.00030782      -0.00002955
     -0.00645757       0.00017938
     -0.00361073      -0.00022374
     -0.00063088      -0.00013370
     -0.00060926      -0.00003059
     -0.00002692       0.00022181
     -0.00034538       0.00027159
     -0.00010412      -0.00002547
     -0.00027839       0.00002185
     -0.00255429       0.00004517
     -0.00012931      -0.00006959
     -0.00191207      -0.00019969
     -0.00024551      -0.00013250
     -0.00107414      -0.00010195
     -0.00026743      -0.00003884
     -0.00019267      -0.00007320
     -0.00497669      -0.00060268
     -0.00674529       0.00000846
     -0.00171808      -0.00011652
     -0.00380752       0.00028065
     -0.00074942      -0.00007956
     -0.00046263       0.00004556
     -0.00011461      -0.00003253
     -0.00084405       0.00007562
     -0.01827584       0.00000740
     -0.00558427       0.00028629
     -0.00138169      -0.00002015
     -0.00518290      -0.00007885
     -0.00006065       0.00001816
     -0.00239952       0.00001199
     -0.00045876       0.00005194
     -0.00024431      -0.00014785
     -0.00067888       0.00007348
     -0.00095927      -0.00002181
     -0.00005457       0.00006058
     -0.00060801      -0.00007601
     -0.00756386      -0.00007077
     -0.00359547      -0.00009024
     -0.01700103      -0.00117797
     -0.00031878      -0.00010370
     -0.00703285       0.00074080
     -0.00017960      -0.00003462
     -0.00005179       0.00002454
     -0.00042462       0.00012959
     -0.00357450       0.00030041
     -0.00623063      -0.00015215
     -0.00013079       0.00006345
     -0.00076205      -0.00005289
     -0.00017691      -0.00007736
     -0.00054856      -0.00018127
     -0.01428993      -0.00020811
     -0.00030323      -0.00007247
     -0.00055550      -0.00007208
     -0.00020770      -0.00001151
     -0.00008359       0.00006044
     -0.00121127       0.00013383
     -0.00049372      -0.00011543
     -0.01118216      -0.00028557
     -0.00098377      -0.00000571
     -0.00014873      -0.00002457
     -0.00045873       0.00007253
     -0.00022864       0.00002517
     -0.00154526       0.00011116
     -0.00025067      -0.00012492
     -0.00144829      -0.00007329
     -0.00003558       0.00005625
     -0.00016676       0.00007508
     -0.00208880      -0.00019927
     -0.00389679       0.00040668
     -0.00028092       0.00011741
     -0.00263140      -0.00009329
     -0.00055499      -0.00011151
     -0.00324782      -0.00034504
     -0.00018524      -0.00002102
     -0.00038432      -0.00004744
     -0.00448937       0.00001918
     -0.00147430      -0.00027539
     -0.00108801      -0.00016506
      0.00003107       0.00009953
     -0.00203612      -0.00015606
     -0.00064609      -0.00007279
     -0.00056104      -0.00006059
     -0.00129984      -0.00021665
     -0.00087130       0.00027977
     -0.00392884      -0.00065088
     -0.00024848       0.00003104
     -0.00027339       0.00001623
     -0.00099479      -0.00000053
     -0.00033718       0.00004211
     -0.00054091       0.00019624
     -0.00000322       0.00007437
     -0.00025442      -0.00003569
     -0.00009709       0.00001387
     -0.00040116       0.00018322
     -0.00087321      -0.00010534
     -0.00050584       0.00009296
     -0.00434696      -0.00026123
     -0.00070511       0.00037182
     -0.00025254      -0.00014137
     -0.00027202      -0.00008253
     -0.00026363      -0.00002686
     -0.00161165      -0.00019447
     -0.00036403      -0.00006596
     -0.00014016       0.00005491
     -0.00059363      -0.00013003
     -0.00010029      -0.00003205
     -0.00100290      -0.00010646
     -0.01049881      -0.00012708
     -0.00356486       0.00012526
     -0.00706447      -0.00040312
     -0.00010667      -0.00004858
     -0.00031506      -0.00011966
     -0.00314336       0.00036497
     -0.00005196       0.00006112
     -0.01131608      -0.00008528
     -0.00330059       0.00005663
     -0.00018421      -0.00010146
     -0.00850075      -0.00059484
     -0.00023921       0.00006946
     -0.00041529      -0.00003478
     -0.00948123      -0.00029332
     -0.00266154      -0.00008964
     -0.00468628      -0.00015329
     -0.00004377       0.00003614
     -0.00012143      -0.00002882
     -0.00065472      -0.00006759
     -0.00304821       0.00004268
     -0.00032893       0.00011628
